,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,cluster
11536,Ford Ecosport,Ford,Ecosport,5,41666,Dealer,Petrol,Automatic,15.63,1499,110.4,5,715000,3
11537,Maruti Swift,Maruti,Swift,6,46138,Trustmark Dealer,Petrol,Manual,20.4,1197,81.8,5,400000,2
11538,Maruti Eeco,Maruti,Eeco,5,55000,Individual,CNG,Manual,21.94,1196,61.7,5,270000,0
11539,Maruti Swift Dzire,Maruti,Swift Dzire,3,36725,Dealer,Petrol,Automatic,21.21,1197,81.8,5,725000,3
11540,Honda WR-V,Honda,WR-V,4,50000,Dealer,Diesel,Manual,25.5,1498,98.6,5,700000,0
11543,Maruti Ertiga,Maruti,Ertiga,5,58000,Dealer,Diesel,Manual,25.47,1248,88.5,7,665000,0
11544,Maruti Baleno,Maruti,Baleno,4,46931,Trustmark Dealer,Petrol,Manual,21.01,1197,81.8,5,500000,2
11545,Hyundai i20,Hyundai,i20,5,30000,Individual,Diesel,Manual,22.54,1396,88.73,5,554000,0
11546,Honda City,Honda,City,4,15000,Dealer,Petrol,Manual,16.8,1497,116.3,5,835000,3
11547,Volkswagen Polo,Volkswagen,Polo,6,34156,Dealer,Petrol,Manual,16.47,1198,74.0,5,445000,2
11548,Honda City,Honda,City,7,70000,Dealer,Diesel,Manual,26.0,1498,98.6,5,550000,0
11549,Maruti Swift,Maruti,Swift,2,18800,Dealer,Petrol,Manual,20.4,1197,83.11,5,515000,3
11550,Maruti Ciaz,Maruti,Ciaz,6,49000,Dealer,Diesel,Manual,28.09,1248,88.5,5,550000,0
11551,Volkswagen Vento,Volkswagen,Vento,8,75000,Dealer,Diesel,Manual,20.54,1598,103.6,5,365000,0
11552,Honda City,Honda,City,7,56000,Dealer,Petrol,Manual,17.4,1497,117.3,5,500000,2
11554,Tata Tiago,Tata,Tiago,2,23000,Dealer,Petrol,Manual,23.84,1199,84.0,5,445000,3
11555,Maruti Baleno,Maruti,Baleno,4,20000,Dealer,Petrol,Automatic,19.56,1197,81.8,5,710000,3
11556,Maruti Vitara,Maruti,Vitara,5,120000,Individual,Diesel,Manual,24.3,1248,88.5,5,700000,0
11557,Maruti Wagon R,Maruti,Wagon R,6,53000,Dealer,CNG,Manual,26.2,998,58.2,5,350000,0
11558,Maruti Swift Dzire,Maruti,Swift Dzire,8,112000,Individual,Diesel,Manual,23.4,1248,74.0,5,345000,0
11559,Ford Figo,Ford,Figo,10,43493,Dealer,Petrol,Manual,15.6,1196,70.0,5,199000,2
11561,Honda Amaze,Honda,Amaze,3,6905,Dealer,Petrol,Automatic,19.0,1199,88.76,5,750000,3
11562,Maruti Celerio,Maruti,Celerio,4,24513,Dealer,Petrol,Manual,21.63,998,67.04,5,525000,3
11563,Maruti Swift,Maruti,Swift,5,76508,Trustmark Dealer,Petrol,Manual,20.4,1197,83.11,5,399000,2
11564,Hyundai Verna,Hyundai,Verna,4,28500,Dealer,Diesel,Manual,22.32,1582,126.3,5,825000,0
11565,Honda City,Honda,City,12,77000,Dealer,Petrol,Manual,17.0,1497,118.0,5,385000,2
11566,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,8,125000,Dealer,Petrol,Automatic,12.3,1796,185.0,5,1525000,1
11567,Honda Amaze,Honda,Amaze,3,18000,Dealer,Petrol,Automatic,18.1,1199,88.7,5,635000,3
11568,Maruti Wagon R,Maruti,Wagon R,6,23853,Dealer,Petrol,Automatic,21.79,998,67.05,5,460000,3
11569,Hyundai Verna,Hyundai,Verna,8,78000,Dealer,Diesel,Manual,22.32,1582,126.3,5,450000,0
11570,Honda WR-V,Honda,WR-V,4,79000,Dealer,Petrol,Manual,17.5,1199,88.7,5,715000,3
11571,Honda City,Honda,City,9,37323,Dealer,Petrol,Manual,17.0,1497,118.0,5,400000,2
11572,Renault KWID,Renault,KWID,4,22000,Dealer,Petrol,Manual,23.01,999,67.0,5,295000,3
11573,Maruti Swift,Maruti,Swift,4,95000,Dealer,Diesel,Manual,28.4,1248,74.0,5,615000,0
11574,Maruti Alto,Maruti,Alto,7,70000,Individual,Petrol,Manual,22.74,796,47.3,5,175000,2
11575,Maruti Eeco,Maruti,Eeco,5,203125,Individual,Petrol,Manual,15.37,1196,73.0,5,240000,2
11576,Maruti Ciaz,Maruti,Ciaz,5,24603,Dealer,Petrol,Manual,20.73,1373,91.1,5,695000,3
11577,BMW 3,BMW,3,8,80000,Dealer,Diesel,Automatic,18.88,1995,184.0,5,1600000,1
11578,Maruti Ertiga,Maruti,Ertiga,3,75000,Dealer,Diesel,Manual,25.47,1248,88.5,7,950000,0
11579,Hyundai i20,Hyundai,i20,9,64198,Dealer,Diesel,Manual,21.9,1396,90.0,5,415000,0
11580,Ford Figo,Ford,Figo,10,57342,Dealer,Petrol,Manual,15.6,1196,70.0,5,250000,2
11581,Maruti Wagon R,Maruti,Wagon R,3,15000,Individual,Petrol,Manual,20.51,998,67.04,5,440000,3
11582,Hyundai i20,Hyundai,i20,5,60000,Individual,Petrol,Manual,17.19,1197,81.86,5,600000,3
11583,Maruti Ertiga,Maruti,Ertiga,7,60000,Individual,Petrol,Manual,16.02,1373,93.7,7,650000,0
11584,Honda Amaze,Honda,Amaze,8,42000,Dealer,Diesel,Manual,25.8,1498,98.6,5,475000,0
11585,Maruti Celerio,Maruti,Celerio,6,57226,Dealer,Petrol,Automatic,23.1,998,67.04,5,450000,2
11586,Maruti Alto,Maruti,Alto,5,50000,Individual,Petrol,Manual,24.7,796,47.3,5,240000,2
11587,Honda Jazz,Honda,Jazz,3,17843,Dealer,Petrol,Automatic,17.1,1199,88.51,5,925000,3
11588,Volkswagen Vento,Volkswagen,Vento,6,61000,Dealer,Petrol,Manual,15.04,1598,103.2,5,530000,3
11589,Maruti Baleno,Maruti,Baleno,3,40000,Individual,Petrol,Manual,21.4,1197,83.1,5,520000,3
11590,Hyundai Grand,Hyundai,Grand,4,38343,Dealer,Petrol,Manual,18.9,1197,81.86,5,530000,3
11591,Hyundai Grand,Hyundai,Grand,7,56494,Dealer,Diesel,Manual,24.0,1120,70.0,5,390000,0
11592,Hyundai i10,Hyundai,i10,8,32545,Dealer,Petrol,Manual,20.36,1197,78.9,5,325000,2
11593,Honda Amaze,Honda,Amaze,3,26718,Dealer,Diesel,Manual,24.7,1498,98.63,5,935000,0
11594,Mahindra XUV500,Mahindra,XUV500,3,17750,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1675000,1
11595,Honda City,Honda,City,3,20000,Dealer,Petrol,Manual,17.4,1497,117.6,5,1245000,3
11596,Ford Ecosport,Ford,Ecosport,6,15000,Individual,Diesel,Manual,22.77,1498,98.59,5,770000,0
11597,Hyundai Verna,Hyundai,Verna,8,75842,Dealer,Diesel,Automatic,22.32,1582,126.32,5,625000,1
11598,Maruti Celerio,Maruti,Celerio,5,70000,Individual,Petrol,Manual,23.1,998,67.04,5,420000,2
11599,Maruti Eeco,Maruti,Eeco,6,60200,Dealer,CNG,Manual,21.94,1196,61.7,5,385000,0
11600,Maruti Vitara,Maruti,Vitara,2,13000,Dealer,Diesel,Manual,24.3,1248,88.5,5,951000,0
11601,Maruti Ertiga,Maruti,Ertiga,8,90000,Individual,Diesel,Manual,20.77,1248,88.76,7,600000,0
11602,Maruti Eeco,Maruti,Eeco,2,70000,Individual,Petrol,Manual,15.37,1196,73.0,5,400000,2
11603,Maruti Ertiga,Maruti,Ertiga,4,34000,Dealer,Diesel,Manual,24.52,1248,88.5,7,885000,0
11604,Renault KWID,Renault,KWID,2,10000,Individual,Petrol,Manual,23.01,999,67.0,5,410000,3
11605,Maruti Ertiga,Maruti,Ertiga,7,53247,Dealer,CNG,Manual,22.8,1373,80.9,7,599000,1
11606,Honda City,Honda,City,6,37000,Dealer,Petrol,Manual,17.4,1497,117.3,5,715000,3
11607,Maruti Vitara,Maruti,Vitara,4,114000,Dealer,Diesel,Manual,24.3,1248,88.5,5,775000,0
11608,Maruti Ertiga,Maruti,Ertiga,8,61034,Dealer,Diesel,Manual,20.77,1248,88.8,7,735000,0
11609,BMW X1,BMW,X1,9,69000,Dealer,Diesel,Automatic,19.62,1998,190.0,5,1350000,1
11610,Hyundai Santro,Hyundai,Santro,13,54000,Dealer,Petrol,Manual,17.92,1086,62.1,5,235000,2
11611,Maruti Swift Dzire,Maruti,Swift Dzire,3,24381,Dealer,Petrol,Automatic,18.5,1197,83.14,5,725000,3
11612,Mahindra XUV500,Mahindra,XUV500,3,68000,Dealer,Diesel,Manual,16.0,2179,140.0,7,1650000,1
11613,Honda Amaze,Honda,Amaze,7,92500,Individual,Diesel,Manual,25.8,1498,98.6,5,300000,0
11614,Tata Nexon,Tata,Nexon,4,41000,Dealer,Diesel,Manual,21.5,1497,108.5,5,825000,0
11616,Volkswagen Vento,Volkswagen,Vento,6,40000,Individual,Petrol,Manual,15.04,1598,103.2,5,500000,2
11617,Maruti Swift,Maruti,Swift,10,120000,Individual,Diesel,Manual,22.9,1248,74.0,5,250000,0
11618,Hyundai i20,Hyundai,i20,6,32000,Dealer,Petrol,Manual,18.6,1197,81.83,5,550000,3
11619,Honda City,Honda,City,4,70000,Dealer,Petrol,Manual,17.4,1497,117.6,5,835000,3
11620,Honda WR-V,Honda,WR-V,2,30000,Individual,Petrol,Manual,17.5,1199,88.7,5,865000,3
11621,Hyundai Grand,Hyundai,Grand,6,54000,Dealer,Petrol,Manual,18.9,1197,81.86,5,365000,2
11622,Toyota Fortuner,Toyota,Fortuner,4,56000,Dealer,Diesel,Automatic,12.9,2755,174.5,7,2599000,1
11623,BMW 3,BMW,3,11,95000,Dealer,Diesel,Automatic,13.2,1995,170.0,5,1040000,1
11624,Maruti Baleno,Maruti,Baleno,4,26000,Dealer,Petrol,Manual,21.4,1197,83.1,5,770000,3
11625,Maruti Swift Dzire,Maruti,Swift Dzire,7,70000,Dealer,Petrol,Manual,19.1,1197,85.8,5,450000,2
11626,Maruti Swift Dzire,Maruti,Swift Dzire,7,55000,Dealer,Petrol,Manual,20.85,1197,83.14,5,511000,3
11627,Hyundai Creta,Hyundai,Creta,5,25286,Dealer,Petrol,Automatic,13.0,1591,121.3,5,1025000,3
11628,Honda CR-V,Honda,CR-V,11,137000,Dealer,Petrol,Manual,10.8,2354,152.0,5,535000,1
11629,Mahindra XUV500,Mahindra,XUV500,6,186000,Individual,Diesel,Manual,15.1,2179,140.0,7,1000000,1
11630,Toyota Camry,Toyota,Camry,6,60000,Individual,Electric,Automatic,19.16,2494,157.7,5,2000000,1
11631,Hyundai Santro,Hyundai,Santro,3,2925,Dealer,Petrol,Manual,20.3,1086,68.07,5,525000,3
11632,Tata Harrier,Tata,Harrier,2,13000,Dealer,Diesel,Manual,17.0,1956,138.1,5,1711000,1
11634,Ford Ecosport,Ford,Ecosport,3,16000,Dealer,Petrol,Manual,15.9,1496,120.69,5,875000,3
11635,Hyundai i20,Hyundai,i20,5,8500,Dealer,Petrol,Manual,18.5,1197,80.0,5,540000,3
11636,Hyundai Creta,Hyundai,Creta,5,60000,Individual,Diesel,Manual,19.67,1582,126.2,5,800000,0
11637,Honda City,Honda,City,4,35000,Individual,Diesel,Manual,26.0,1498,98.6,5,850000,0
11638,Volkswagen Polo,Volkswagen,Polo,6,38000,Dealer,Petrol,Manual,16.47,1198,74.0,5,475000,2
11639,Honda Amaze,Honda,Amaze,6,73000,Dealer,Petrol,Manual,18.0,1198,86.7,5,465000,2
11640,Hyundai Grand,Hyundai,Grand,5,28500,Dealer,Petrol,Manual,18.9,1197,82.0,5,535000,3
11641,Hyundai i20,Hyundai,i20,3,114252,Individual,Diesel,Manual,22.54,1396,88.73,5,750000,0
11642,Renault KWID,Renault,KWID,5,26844,Dealer,Petrol,Manual,25.17,799,53.3,5,295000,3
11643,Skoda Rapid,Skoda,Rapid,3,60000,Dealer,Diesel,Automatic,21.72,1498,108.6,5,990000,0
11644,Hyundai i20,Hyundai,i20,3,29000,Dealer,Petrol,Automatic,17.4,1197,81.86,5,895000,3
11645,BMW 5,BMW,5,11,90000,Dealer,Diesel,Automatic,11.5,2993,235.0,5,1695000,1
11646,Maruti Swift,Maruti,Swift,9,112755,Dealer,Diesel,Manual,22.9,1248,74.0,5,485000,0
11647,Maruti Wagon R,Maruti,Wagon R,7,43932,Dealer,Petrol,Manual,20.51,998,67.04,5,320000,2
11648,Toyota Innova,Toyota,Innova,5,56000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1625000,1
11649,Honda City,Honda,City,3,29000,Dealer,Petrol,Manual,17.4,1497,117.6,5,850000,3
11650,Hyundai Grand,Hyundai,Grand,4,38465,Individual,Diesel,Manual,24.0,1186,73.97,5,500000,0
11651,Toyota Yaris,Toyota,Yaris,3,25000,Individual,Petrol,Automatic,17.8,1496,105.5,5,1050000,3
11653,Hyundai Venue,Hyundai,Venue,2,14500,Dealer,Petrol,Manual,18.27,998,118.35,5,1025000,3
11654,Toyota Innova,Toyota,Innova,4,65000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1375000,1
11655,Mahindra Scorpio,Mahindra,Scorpio,4,37000,Dealer,Diesel,Manual,15.4,1997,120.0,7,1090000,1
11656,Hyundai i10,Hyundai,i10,7,96000,Dealer,Petrol,Manual,20.36,1197,78.9,5,385000,2
11657,Maruti Wagon R,Maruti,Wagon R,5,36044,Dealer,CNG,Manual,26.6,998,58.16,5,415000,0
11658,Mahindra XUV500,Mahindra,XUV500,2,10000,Individual,Diesel,Manual,15.1,2179,152.87,7,1550000,1
11659,Toyota Fortuner,Toyota,Fortuner,8,72000,Dealer,Diesel,Manual,13.0,2982,168.5,7,1250000,1
11660,Mahindra KUV100,Mahindra,KUV100,2,5000,Individual,Diesel,Manual,25.32,1198,77.0,6,700000,1
11661,Ford Ecosport,Ford,Ecosport,3,28000,Dealer,Diesel,Manual,23.0,1498,98.96,5,811000,0
11662,Maruti Swift,Maruti,Swift,9,78000,Dealer,Diesel,Manual,22.9,1248,74.0,5,475000,0
11663,Hyundai Creta,Hyundai,Creta,6,79825,Dealer,Diesel,Automatic,17.01,1582,126.2,5,1025000,1
11664,Ford Ecosport,Ford,Ecosport,6,70000,Individual,Diesel,Manual,22.77,1498,98.59,5,650000,0
11665,Skoda Octavia,Skoda,Octavia,7,35000,Dealer,Diesel,Automatic,19.3,1968,141.0,5,1075000,1
11666,Hyundai Verna,Hyundai,Verna,8,120000,Individual,Petrol,Manual,17.43,1396,105.5,5,390000,0
11667,Maruti Ertiga,Maruti,Ertiga,6,81000,Dealer,CNG,Manual,22.8,1373,80.9,7,640000,1
11668,Hyundai i20,Hyundai,i20,4,60000,Individual,Diesel,Manual,22.54,1396,88.73,5,625000,0
11669,Maruti Alto,Maruti,Alto,4,23000,Individual,Petrol,Manual,23.95,998,67.05,5,390000,3
11671,Maruti Swift Dzire,Maruti,Swift Dzire,6,105240,Dealer,Diesel,Manual,23.4,1248,74.0,5,530000,0
11672,Maruti Celerio,Maruti,Celerio,5,87187,Dealer,Diesel,Manual,27.62,793,47.0,5,399000,0
11674,Volkswagen Polo,Volkswagen,Polo,4,27000,Dealer,Petrol,Manual,16.2,1199,74.0,5,695000,3
11675,Maruti Ertiga,Maruti,Ertiga,4,50000,Dealer,Diesel,Manual,24.2,1498,93.87,7,740000,0
11676,Honda City,Honda,City,3,21000,Dealer,Petrol,Automatic,17.4,1497,117.6,5,1185000,3
11677,Datsun GO,Datsun,GO,3,35000,Individual,Petrol,Manual,19.44,1198,67.0,7,410000,0
11678,Hyundai Grand,Hyundai,Grand,6,100000,Individual,Petrol,Manual,18.9,1197,82.0,5,400000,2
11679,Honda WR-V,Honda,WR-V,3,20000,Individual,Diesel,Manual,25.5,1498,98.6,5,950000,0
11680,Audi A4,Audi,A4,9,40000,Dealer,Diesel,Automatic,16.55,1968,140.0,5,1650000,1
11681,Honda City,Honda,City,12,65000,Dealer,Petrol,Manual,17.0,1497,118.0,5,272000,2
11682,Maruti Vitara,Maruti,Vitara,4,35000,Individual,Diesel,Manual,24.3,1248,88.5,5,950000,0
11683,Hyundai Elantra,Hyundai,Elantra,8,75000,Dealer,Petrol,Automatic,14.5,1797,147.5,5,630000,1
11684,Hyundai i20,Hyundai,i20,6,76430,Dealer,Diesel,Manual,22.54,1396,88.73,5,625000,0
11685,Maruti Wagon R,Maruti,Wagon R,4,28763,Trustmark Dealer,CNG,Manual,33.54,998,67.04,5,400000,0
11686,Honda City,Honda,City,6,55000,Dealer,Petrol,Manual,16.8,1497,116.3,5,785000,3
11687,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,12,96000,Dealer,Diesel,Automatic,11.0,2987,198.5,5,1050000,1
11688,Ford Endeavour,Ford,Endeavour,5,70000,Dealer,Diesel,Manual,13.5,2198,157.7,7,2090000,1
11690,Mahindra Scorpio,Mahindra,Scorpio,9,115000,Dealer,Diesel,Manual,12.05,2179,120.0,8,615000,1
11691,Renault Duster,Renault,Duster,7,63000,Dealer,Diesel,Manual,19.01,1461,108.45,5,591000,0
11692,Hyundai Santro,Hyundai,Santro,2,15000,Individual,Petrol,Automatic,20.3,1086,68.0,5,540000,3
11693,Hyundai Creta,Hyundai,Creta,5,62000,Individual,Diesel,Manual,19.67,1582,126.2,5,1150000,0
11694,Skoda Rapid,Skoda,Rapid,6,58900,Dealer,Diesel,Automatic,21.66,1498,103.52,5,715000,0
11695,Renault Duster,Renault,Duster,6,59000,Dealer,Diesel,Manual,19.87,1461,83.8,5,665000,0
11696,Hyundai Verna,Hyundai,Verna,3,60000,Individual,Diesel,Manual,22.0,1582,126.2,5,1150000,0
11697,Datsun GO,Datsun,GO,3,10177,Dealer,Petrol,Manual,20.62,1198,67.0,7,349000,3
11698,Maruti Swift Dzire,Maruti,Swift Dzire,13,110000,Individual,Diesel,Manual,19.3,1248,73.9,5,325000,0
11699,Hyundai Grand,Hyundai,Grand,7,42000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,460000,2
11700,Maruti Swift Dzire,Maruti,Swift Dzire,4,25000,Individual,Petrol,Automatic,21.21,1197,81.8,5,630000,3
11701,Hyundai i10,Hyundai,i10,11,44400,Dealer,Petrol,Manual,20.36,1197,78.9,5,325000,2
11702,Maruti Wagon R,Maruti,Wagon R,11,82000,Dealer,Petrol,Manual,18.9,998,67.1,5,275000,2
11703,Ford Figo,Ford,Figo,11,89254,Dealer,Diesel,Manual,20.0,1399,68.0,5,285000,0
11704,Honda City,Honda,City,3,16000,Dealer,Petrol,Manual,17.4,1497,117.6,5,925000,3
11705,Maruti Swift,Maruti,Swift,6,82000,Dealer,Petrol,Manual,16.1,1197,85.0,5,480000,2
11706,Maruti Swift,Maruti,Swift,3,43089,Dealer,Diesel,Manual,28.4,1248,74.0,5,750000,0
11708,Hyundai Creta,Hyundai,Creta,4,50000,Individual,Diesel,Manual,19.67,1582,126.2,5,1175000,0
11709,Maruti Alto,Maruti,Alto,10,60000,Individual,Petrol,Manual,20.92,998,67.1,5,225000,2
11710,Hyundai Creta,Hyundai,Creta,5,64000,Dealer,Diesel,Manual,19.67,1582,126.2,5,1100000,0
11711,Skoda Rapid,Skoda,Rapid,6,132000,Individual,Diesel,Manual,21.14,1498,103.6,5,450000,0
11712,Honda City,Honda,City,7,63000,Individual,Diesel,Manual,26.0,1498,98.6,5,600000,0
11713,Hyundai Creta,Hyundai,Creta,5,105000,Individual,Diesel,Manual,19.67,1582,126.2,5,1050000,0
11714,Renault KWID,Renault,KWID,3,15000,Individual,Petrol,Manual,23.01,999,67.0,5,410000,3
11715,Hyundai Creta,Hyundai,Creta,6,84918,Dealer,Diesel,Automatic,17.01,1582,126.2,5,917000,1
11716,Honda City,Honda,City,11,78000,Dealer,Petrol,Automatic,15.6,1497,116.3,5,475000,2
11717,Maruti Wagon R,Maruti,Wagon R,5,65000,Individual,CNG,Manual,26.6,998,58.16,5,315000,0
11718,BMW 3,BMW,3,7,89000,Dealer,Diesel,Automatic,18.88,1995,184.0,5,2150000,1
11719,Toyota Innova,Toyota,Innova,4,30000,Individual,Diesel,Manual,13.68,2393,147.8,8,1550000,1
11720,Maruti Ciaz,Maruti,Ciaz,5,49184,Dealer,Diesel,Manual,26.82,1498,93.87,5,740000,0
11721,Maruti Swift Dzire,Maruti,Swift Dzire,4,79315,Individual,Diesel,Manual,28.4,1248,74.02,5,720000,0
11723,Tata Tiago,Tata,Tiago,5,13552,Dealer,Petrol,Manual,23.84,1199,84.0,5,450000,3
11724,Hyundai Grand,Hyundai,Grand,3,15000,Individual,Petrol,Manual,18.9,1197,81.86,5,500000,3
11725,Tata Safari,Tata,Safari,8,110000,Individual,Diesel,Manual,14.0,2179,138.1,7,400000,1
11726,Ford Figo,Ford,Figo,10,150000,Individual,Diesel,Manual,20.0,1399,68.0,5,250000,0
11727,Maruti Wagon R,Maruti,Wagon R,4,30000,Individual,CNG,Manual,33.54,998,67.04,5,450000,0
11728,Hyundai i20,Hyundai,i20,5,17000,Individual,Petrol,Manual,17.19,1197,81.86,5,720000,3
11729,Toyota Innova,Toyota,Innova,11,106868,Dealer,Diesel,Manual,12.8,2494,102.0,8,575000,1
11730,Hyundai Grand,Hyundai,Grand,7,20587,Dealer,Petrol,Manual,18.9,1197,81.86,5,415000,3
11731,Maruti Wagon R,Maruti,Wagon R,8,17568,Dealer,Petrol,Manual,18.9,998,67.1,5,389000,2
11732,Tata Nexon,Tata,Nexon,3,30000,Individual,Petrol,Manual,17.0,1198,108.5,5,600000,3
11733,Maruti Celerio,Maruti,Celerio,6,64000,Dealer,Diesel,Manual,27.62,793,47.0,5,350000,0
11734,Datsun RediGO,Datsun,RediGO,4,30000,Individual,Petrol,Manual,22.7,799,53.0,5,200000,3
11735,Mahindra XUV500,Mahindra,XUV500,3,31324,Dealer,Diesel,Manual,16.0,2179,140.0,7,1685000,1
11736,Mahindra Thar,Mahindra,Thar,5,49000,Dealer,Diesel,Manual,16.55,2498,105.0,7,750000,1
11737,Maruti Alto,Maruti,Alto,9,57000,Individual,Petrol,Manual,19.7,796,46.3,5,180000,2
11738,Maruti Baleno,Maruti,Baleno,3,36790,Dealer,Petrol,Manual,21.4,1197,83.1,5,660000,3
11741,Ford Figo,Ford,Figo,7,69800,Individual,Petrol,Manual,15.6,1196,70.02,5,380000,2
11742,Renault KWID,Renault,KWID,4,35017,Dealer,Petrol,Automatic,24.04,999,67.0,5,385000,3
11743,Hyundai i20,Hyundai,i20,3,46432,Dealer,Diesel,Manual,21.9,1396,88.76,5,765000,0
11744,Renault KWID,Renault,KWID,2,25000,Individual,Petrol,Manual,23.01,999,67.0,5,335000,3
11745,Hyundai i20,Hyundai,i20,10,52846,Dealer,Petrol,Manual,17.0,1197,80.0,5,385000,2
11746,Toyota Innova,Toyota,Innova,5,58000,Dealer,Diesel,Automatic,11.36,2755,171.5,8,1649000,1
11748,Mahindra XUV500,Mahindra,XUV500,9,100000,Dealer,Diesel,Manual,15.1,2179,140.0,7,775000,1
11749,Volkswagen Polo,Volkswagen,Polo,9,55000,Dealer,Diesel,Manual,22.07,1199,73.9,5,240000,0
11750,Hyundai Grand,Hyundai,Grand,4,46758,Dealer,Petrol,Automatic,18.9,1197,82.0,5,500000,3
11751,Maruti Eeco,Maruti,Eeco,11,106000,Dealer,CNG,Manual,20.88,1196,61.7,5,230000,0
11752,Honda Jazz,Honda,Jazz,4,20282,Dealer,Petrol,Automatic,19.0,1199,88.7,5,775000,3
11753,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,9,63000,Dealer,Petrol,Automatic,11.74,1796,186.0,5,1275000,1
11754,Honda Jazz,Honda,Jazz,5,39000,Dealer,Petrol,Manual,18.7,1199,88.7,5,545000,3
11755,Skoda Rapid,Skoda,Rapid,8,34000,Dealer,Petrol,Manual,15.0,1598,103.5,5,405000,2
11756,Maruti Swift Dzire,Maruti,Swift Dzire,4,52000,Dealer,Petrol,Manual,20.85,1197,83.14,5,690000,3
11757,Maruti Swift Dzire,Maruti,Swift Dzire,3,17000,Dealer,Petrol,Manual,22.0,1197,81.8,5,715000,3
11758,Maruti Swift Dzire,Maruti,Swift Dzire,7,210000,Individual,Diesel,Manual,23.4,1248,74.0,5,350000,0
11759,Hyundai i20,Hyundai,i20,5,61000,Dealer,Petrol,Manual,18.6,1197,81.83,5,635000,3
11760,Maruti Swift Dzire,Maruti,Swift Dzire,9,70000,Individual,Diesel,Manual,19.3,1248,73.9,5,505000,0
11761,Hyundai i20,Hyundai,i20,6,74000,Dealer,Diesel,Manual,22.54,1396,88.73,5,555000,0
11762,Honda City,Honda,City,4,23000,Individual,Diesel,Manual,26.0,1498,98.6,5,875000,0
11763,Volkswagen Polo,Volkswagen,Polo,7,40000,Individual,Diesel,Manual,20.14,1498,88.8,5,600000,0
11764,Toyota Innova,Toyota,Innova,2,15000,Individual,Diesel,Manual,13.68,2393,147.8,8,2050000,1
11765,Kia Seltos,Kia,Seltos,2,20999,Dealer,Petrol,Manual,16.1,1353,138.0,5,1840000,3
11766,Hyundai i20,Hyundai,i20,11,120000,Individual,Petrol,Manual,18.5,1197,80.0,5,200000,2
11767,Honda City,Honda,City,6,47000,Dealer,Petrol,Automatic,18.0,1497,117.3,5,775000,3
11768,Maruti Wagon R,Maruti,Wagon R,6,45243,Dealer,Petrol,Manual,18.9,998,67.1,5,445000,2
11769,Maruti Swift Dzire,Maruti,Swift Dzire,3,35000,Dealer,Petrol,Manual,21.21,1197,81.8,5,650000,3
11770,Maruti Swift,Maruti,Swift,4,51234,Dealer,Petrol,Manual,20.4,1197,81.8,5,445000,2
11771,Hyundai Creta,Hyundai,Creta,3,98000,Individual,Diesel,Manual,22.1,1396,88.7,5,950000,0
11774,Tata Tiago,Tata,Tiago,3,49500,Individual,Petrol,Manual,23.84,1199,84.0,5,525000,0
11775,Toyota Fortuner,Toyota,Fortuner,10,120000,Individual,Diesel,Manual,11.5,2982,171.0,7,850000,1
11776,Honda Jazz,Honda,Jazz,5,50000,Individual,Petrol,Manual,18.7,1199,88.7,5,650000,3
11778,Maruti Alto,Maruti,Alto,10,50000,Individual,Petrol,Manual,20.92,998,67.1,5,275000,2
11779,Maruti Swift Dzire,Maruti,Swift Dzire,8,60000,Individual,Diesel,Manual,23.4,1248,74.0,5,550000,0
11780,Honda City,Honda,City,1,4600,Dealer,Petrol,Manual,17.8,1498,119.35,5,1165000,3
11781,Maruti Swift Dzire,Maruti,Swift Dzire,6,88562,Dealer,Diesel,Manual,23.4,1248,74.0,5,520000,0
11782,Maruti Ertiga,Maruti,Ertiga,8,55000,Dealer,Diesel,Manual,20.77,1248,88.8,7,650000,0
11783,Hyundai Grand,Hyundai,Grand,3,38000,Dealer,Petrol,Manual,18.9,1197,81.86,5,595000,3
11784,Ford Ecosport,Ford,Ecosport,4,108000,Individual,Diesel,Manual,23.0,1498,98.96,5,900000,0
11785,Ford Ecosport,Ford,Ecosport,7,58000,Dealer,Diesel,Manual,22.7,1498,89.84,5,600000,0
11786,Volkswagen Vento,Volkswagen,Vento,3,16000,Dealer,Petrol,Manual,16.09,1598,103.5,5,760000,3
11787,Hyundai Grand,Hyundai,Grand,4,21000,Dealer,Diesel,Manual,24.0,1186,73.97,5,610000,0
11788,Maruti Swift,Maruti,Swift,6,21000,Dealer,Petrol,Manual,21.21,1197,81.8,5,499000,3
11789,Hyundai i20,Hyundai,i20,7,50000,Individual,Petrol,Manual,18.6,1197,81.83,5,530000,3
11790,Maruti Swift,Maruti,Swift,4,60000,Dealer,Petrol,Manual,22.0,1197,81.8,5,480000,2
11791,Honda Jazz,Honda,Jazz,6,64000,Individual,Petrol,Automatic,19.0,1199,88.7,5,551000,3
11792,Honda City,Honda,City,6,51235,Dealer,Petrol,Automatic,18.0,1497,117.3,5,648000,3
