,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,cluster
14019,Volkswagen Polo,Volkswagen,Polo,6,7000,Dealer,Petrol,Manual,16.2,1199,74.0,5,615000,0
14020,Maruti Alto,Maruti,Alto,7,37604,Dealer,Petrol,Manual,20.92,998,67.1,5,300000,0
14021,Maruti Wagon R,Maruti,Wagon R,10,57000,Dealer,CNG,Manual,26.2,998,58.2,5,210000,0
14022,Maruti Ciaz,Maruti,Ciaz,2,1750,Trustmark Dealer,Petrol,Manual,20.65,1462,103.25,5,990000,0
14023,Hyundai Grand,Hyundai,Grand,6,53100,Dealer,Petrol,Manual,18.9,1197,82.0,5,420000,0
14024,Renault KWID,Renault,KWID,4,20914,Dealer,Petrol,Manual,23.01,999,67.0,5,340000,0
14025,Maruti Ertiga,Maruti,Ertiga,3,11128,Dealer,CNG,Manual,17.5,1373,80.46,7,875000,2
14026,Honda City,Honda,City,11,72000,Dealer,Petrol,Automatic,16.8,1497,118.0,5,331000,0
14027,Maruti Baleno,Maruti,Baleno,5,49000,Dealer,Petrol,Manual,21.4,1197,83.1,5,550000,0
14028,Toyota Innova,Toyota,Innova,6,70000,Dealer,Diesel,Manual,12.99,2494,100.0,7,1250000,2
14029,Maruti Ertiga,Maruti,Ertiga,5,41974,Dealer,Diesel,Manual,24.52,1248,88.5,7,811000,2
14030,Hyundai i20,Hyundai,i20,6,52000,Dealer,Diesel,Manual,21.19,1396,88.73,5,600000,0
14031,Volkswagen Vento,Volkswagen,Vento,10,280000,Individual,Diesel,Manual,20.54,1598,103.6,5,300000,0
14032,Maruti Baleno,Maruti,Baleno,1,2000,Dealer,Petrol,Manual,21.4,1197,83.1,5,675000,0
14033,Maruti Swift,Maruti,Swift,6,52000,Dealer,Petrol,Manual,21.21,1197,81.8,5,448000,0
14034,Toyota Innova,Toyota,Innova,5,92000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1300000,2
14035,BMW X5,BMW,X5,3,45000,Dealer,Diesel,Automatic,15.97,2993,258.0,5,4485000,0
14036,Maruti Swift,Maruti,Swift,14,106000,Dealer,Diesel,Manual,17.8,1248,75.0,5,299000,0
14037,Maruti Alto,Maruti,Alto,13,80000,Dealer,Petrol,Manual,19.7,796,46.3,5,135000,0
14038,Maruti Swift Dzire,Maruti,Swift Dzire,7,101931,Dealer,Diesel,Manual,19.3,1248,73.9,5,530000,0
14039,Toyota Fortuner,Toyota,Fortuner,9,102000,Dealer,Diesel,Automatic,12.55,2982,168.5,7,1425000,2
14040,Maruti Swift Dzire,Maruti,Swift Dzire,7,57000,Individual,Diesel,Manual,23.4,1248,74.0,5,420000,0
14041,Renault KWID,Renault,KWID,3,16000,Dealer,Petrol,Automatic,24.04,999,67.0,5,465000,0
14042,Toyota Innova,Toyota,Innova,6,78000,Dealer,Diesel,Manual,12.8,2494,102.0,8,1375000,2
14043,Hyundai Verna,Hyundai,Verna,7,30666,Dealer,Diesel,Manual,22.32,1582,126.3,5,565000,0
14044,BMW 3,BMW,3,5,33000,Dealer,Diesel,Automatic,21.76,1995,188.0,5,2550000,0
14045,Mahindra XUV500,Mahindra,XUV500,4,35000,Dealer,Diesel,Manual,16.0,2179,140.0,7,1395000,2
14046,Maruti Swift,Maruti,Swift,6,120000,Individual,Diesel,Manual,25.2,1248,74.0,5,580000,0
14047,Ford Figo,Ford,Figo,10,38256,Dealer,Petrol,Manual,15.6,1196,70.0,5,220000,0
14048,Volkswagen Polo,Volkswagen,Polo,3,26193,Dealer,Petrol,Automatic,17.21,1197,103.6,5,972000,0
14049,Maruti Wagon R,Maruti,Wagon R,3,15000,Individual,Petrol,Automatic,20.51,998,67.0,5,450000,1
14050,Hyundai Verna,Hyundai,Verna,8,90000,Individual,Diesel,Manual,23.5,1396,88.7,5,300000,0
14051,Maruti Swift Dzire,Maruti,Swift Dzire,4,50000,Individual,Diesel,Manual,28.4,1248,74.02,5,700000,0
14052,Mahindra Thar,Mahindra,Thar,3,25000,Individual,Diesel,Manual,16.55,2498,105.0,6,850000,2
14053,Honda City,Honda,City,11,34178,Dealer,Petrol,Manual,17.0,1497,118.0,5,430000,0
14054,Honda City,Honda,City,7,110000,Individual,Diesel,Manual,26.0,1498,98.6,5,490000,0
14055,BMW 5,BMW,5,11,79000,Dealer,Diesel,Automatic,16.73,1995,218.0,5,1750000,0
14056,Tata Hexa,Tata,Hexa,3,44000,Dealer,Diesel,Automatic,17.6,2179,153.86,7,1400000,2
14057,Maruti Swift,Maruti,Swift,2,12500,Individual,Petrol,Manual,21.21,1197,81.8,5,611000,1
14059,Maruti Vitara,Maruti,Vitara,5,65000,Dealer,Diesel,Manual,24.3,1248,88.5,5,675000,0
14060,Hyundai Verna,Hyundai,Verna,4,10000,Individual,Petrol,Manual,17.0,1591,121.3,5,1125000,1
14061,Maruti Swift,Maruti,Swift,5,100000,Individual,Diesel,Manual,25.2,1248,74.0,5,535000,0
14062,Renault Duster,Renault,Duster,5,62000,Individual,Diesel,Manual,19.87,1461,83.8,5,700000,0
14063,Hyundai Grand,Hyundai,Grand,7,89000,Dealer,Diesel,Manual,24.0,1120,70.0,5,425000,0
14064,Tata Tiago,Tata,Tiago,3,30000,Individual,Petrol,Manual,23.84,1199,84.0,5,400000,1
14065,Maruti Alto,Maruti,Alto,8,90000,Individual,CNG,Manual,30.46,796,47.3,5,185000,0
14066,Maruti Swift Dzire,Maruti,Swift Dzire,7,75000,Dealer,Diesel,Manual,19.3,1248,73.9,5,595000,0
14067,Tata Tiago,Tata,Tiago,4,9000,Individual,Petrol,Manual,23.84,1199,84.0,5,410000,1
14068,Maruti Swift,Maruti,Swift,1,10000,Individual,Petrol,Manual,21.21,1197,81.8,5,615000,1
14069,Hyundai Creta,Hyundai,Creta,3,60000,Individual,Diesel,Manual,22.1,1396,88.7,5,875000,0
14070,Maruti Swift Dzire,Maruti,Swift Dzire,6,47000,Dealer,Petrol,Manual,20.85,1197,83.14,5,575000,0
14071,Maruti Wagon R,Maruti,Wagon R,4,35000,Individual,Petrol,Manual,20.51,998,67.04,5,400000,1
14072,Hyundai i20,Hyundai,i20,8,77000,Dealer,Diesel,Manual,23.0,1396,90.0,5,455000,0
14073,Honda Amaze,Honda,Amaze,7,71000,Dealer,Diesel,Manual,25.8,1498,98.6,5,350000,0
14074,Maruti Swift Dzire,Maruti,Swift Dzire,6,72000,Dealer,Diesel,Manual,26.59,1248,74.0,5,695000,0
14075,Volkswagen Polo,Volkswagen,Polo,7,71377,Dealer,Diesel,Manual,22.07,1199,73.9,5,365000,0
14076,Maruti Vitara,Maruti,Vitara,2,12509,Trustmark Dealer,Diesel,Manual,24.3,1248,88.5,5,875000,0
14077,Maruti Alto,Maruti,Alto,17,58000,Dealer,Petrol,Manual,19.7,796,46.3,5,111000,0
14078,Maruti Wagon R,Maruti,Wagon R,10,120000,Individual,CNG,Manual,26.2,998,58.2,5,200000,0
14079,Audi Q7,Audi,Q7,10,65000,Dealer,Diesel,Automatic,11.33,4134,335.2,7,1890000,2
14080,Honda City,Honda,City,11,78000,Dealer,Petrol,Automatic,15.6,1497,116.3,5,475000,0
14081,Ford Ecosport,Ford,Ecosport,5,79000,Dealer,Diesel,Manual,21.7,1498,98.96,5,550000,0
14082,Maruti Swift,Maruti,Swift,5,30000,Individual,Petrol,Manual,21.21,1197,81.8,5,450000,1
14083,Hyundai i20,Hyundai,i20,2,18000,Dealer,Diesel,Manual,22.54,1396,88.76,5,800000,0
14084,Honda Amaze,Honda,Amaze,4,45000,Dealer,Petrol,Automatic,15.5,1198,86.7,5,525000,0
14085,Honda Civic,Honda,Civic,13,73235,Dealer,Petrol,Manual,13.5,1799,130.0,5,260000,0
14086,BMW 3,BMW,3,2,10000,Individual,Diesel,Automatic,22.69,1995,190.0,5,4500000,0
14087,Audi A4,Audi,A4,10,69000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,925000,0
14088,Skoda Rapid,Skoda,Rapid,6,28800,Dealer,Petrol,Automatic,14.3,1598,103.52,5,625000,0
14089,Maruti Wagon R,Maruti,Wagon R,12,82149,Dealer,Petrol,Manual,21.79,998,67.05,5,220000,0
14090,Hyundai i10,Hyundai,i10,13,124000,Individual,Petrol,Manual,19.81,1086,68.05,5,150000,1
14091,Maruti Celerio,Maruti,Celerio,3,100000,Individual,Petrol,Automatic,23.1,998,67.04,5,450000,1
14092,Hyundai Grand,Hyundai,Grand,3,62728,Individual,Petrol,Manual,18.9,1197,81.86,5,475000,1
14093,Honda City,Honda,City,6,90000,Individual,Diesel,Manual,25.1,1498,98.6,5,650000,0
14094,Maruti Wagon R,Maruti,Wagon R,15,75472,Dealer,Petrol,Manual,14.0,1061,64.0,5,170000,0
14095,Maruti Swift Dzire,Maruti,Swift Dzire,6,15000,Individual,Diesel,Manual,26.59,1248,74.0,5,600000,0
14096,Hyundai Grand,Hyundai,Grand,4,47961,Dealer,Petrol,Manual,18.9,1197,81.86,5,550000,0
14097,Maruti Alto,Maruti,Alto,4,7000,Individual,Petrol,Manual,23.95,998,67.05,5,300000,1
14098,Maruti Vitara,Maruti,Vitara,5,110000,Dealer,Diesel,Manual,24.3,1248,88.5,5,710000,0
14099,Maruti Alto,Maruti,Alto,13,110000,Individual,Petrol,Manual,19.7,796,46.3,5,85000,1
14100,Tata Tiago,Tata,Tiago,3,10000,Individual,Diesel,Manual,27.28,1047,69.0,5,500000,0
14101,Maruti Alto,Maruti,Alto,6,60000,Dealer,Petrol,Manual,23.95,998,67.05,5,285000,0
14102,BMW 3,BMW,3,9,66000,Dealer,Diesel,Automatic,16.07,1995,181.0,5,995000,0
14103,Maruti Swift Dzire,Maruti,Swift Dzire,8,45529,Dealer,Petrol,Manual,19.1,1197,85.8,5,425000,0
14104,Maruti Ertiga,Maruti,Ertiga,4,95000,Individual,Petrol,Automatic,17.03,1373,91.1,7,600000,2
14105,Honda Amaze,Honda,Amaze,8,80000,Individual,Diesel,Manual,25.8,1498,98.6,5,350000,0
14106,Maruti Swift,Maruti,Swift,8,71000,Individual,Petrol,Manual,18.6,1197,85.8,5,470000,1
14107,Renault Duster,Renault,Duster,8,74000,Dealer,Diesel,Manual,19.87,1461,83.8,5,335000,0
14108,Maruti Ciaz,Maruti,Ciaz,5,49500,Individual,Diesel,Manual,28.09,1248,88.5,5,700000,0
14109,Mahindra KUV,Mahindra,KUV,4,17000,Dealer,Petrol,Manual,18.15,1198,82.0,6,729000,2
14110,Datsun GO,Datsun,GO,5,58000,Dealer,Petrol,Manual,20.62,1198,67.0,7,285000,2
14111,Maruti Swift,Maruti,Swift,9,60000,Dealer,Diesel,Manual,17.8,1248,75.0,5,395000,0
14112,Maruti Alto,Maruti,Alto,6,29678,Dealer,Petrol,Manual,22.74,796,47.3,5,299000,0
14114,Maruti Swift,Maruti,Swift,5,51000,Individual,Petrol,Manual,20.4,1197,81.8,5,525000,1
14115,Hyundai Creta,Hyundai,Creta,5,80000,Dealer,Petrol,Manual,13.0,1591,121.3,5,925000,0
14116,Maruti Eeco,Maruti,Eeco,4,19955,Dealer,Petrol,Manual,15.37,1196,73.0,5,390000,0
14117,Honda Amaze,Honda,Amaze,3,10000,Individual,Petrol,Automatic,19.0,1199,88.76,5,725000,1
14118,Renault KWID,Renault,KWID,6,35000,Individual,Petrol,Manual,25.17,799,53.3,5,265000,1
14119,Mahindra Scorpio,Mahindra,Scorpio,9,70000,Individual,Diesel,Automatic,11.79,2179,120.0,8,690000,2
14120,Maruti Swift,Maruti,Swift,6,92000,Dealer,Diesel,Manual,22.9,1248,74.0,5,480000,0
14121,Hyundai i20,Hyundai,i20,8,130000,Individual,Diesel,Manual,21.9,1396,88.76,5,400000,0
14122,Ford Aspire,Ford,Aspire,4,58000,Dealer,Petrol,Manual,18.16,1196,86.8,5,500000,0
14123,Volkswagen Polo,Volkswagen,Polo,7,36000,Dealer,Diesel,Manual,20.14,1498,88.8,5,465000,0
14124,Honda City,Honda,City,2,21000,Dealer,Diesel,Manual,25.6,1498,97.9,5,1050000,0
14125,Maruti Alto,Maruti,Alto,4,35668,Dealer,Petrol,Automatic,23.95,998,67.1,5,369000,0
14126,Tata Safari,Tata,Safari,9,100000,Individual,Diesel,Manual,11.57,2179,138.1,7,260000,2
14127,Maruti Swift Dzire,Maruti,Swift Dzire,3,15210,Dealer,Petrol,Automatic,21.21,1197,81.8,5,785000,0
14128,Honda Amaze,Honda,Amaze,3,33000,Individual,Petrol,Manual,17.8,1198,86.7,5,550000,1
14129,Maruti Swift,Maruti,Swift,9,60000,Individual,Petrol,Manual,18.6,1197,85.8,5,300000,1
14130,Renault KWID,Renault,KWID,4,49000,Dealer,Petrol,Manual,25.17,799,53.3,5,298000,0
14131,Maruti Baleno,Maruti,Baleno,4,15000,Individual,Petrol,Manual,21.4,1197,83.1,5,600000,1
14132,Ford Aspire,Ford,Aspire,4,90000,Individual,Diesel,Manual,25.83,1498,99.0,5,530000,0
14133,Hyundai Venue,Hyundai,Venue,2,12000,Dealer,Petrol,Manual,18.0,998,118.35,5,1050000,0
14134,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,10,90000,Dealer,Diesel,Automatic,13.5,2987,282.0,5,1839000,0
14135,Hyundai Grand,Hyundai,Grand,5,65000,Dealer,Petrol,Manual,18.9,1197,82.0,5,475000,0
14136,Hyundai Creta,Hyundai,Creta,4,60000,Individual,Diesel,Manual,21.38,1396,88.7,5,880000,0
14137,Hyundai Grand,Hyundai,Grand,7,65000,Dealer,Petrol,Manual,18.9,1197,82.0,5,399000,0
14138,Hyundai Grand,Hyundai,Grand,2,12480,Trustmark Dealer,Petrol,Manual,18.9,1197,81.86,5,545000,0
14139,Hyundai i10,Hyundai,i10,11,60000,Individual,Petrol,Manual,20.36,1197,78.9,5,275000,1
14140,Maruti Alto,Maruti,Alto,6,50000,Individual,Petrol,Manual,22.74,796,47.3,5,210000,1
14141,Maruti Wagon R,Maruti,Wagon R,9,84000,Individual,Petrol,Manual,18.9,998,67.1,5,215000,1
14142,Maruti Swift Dzire,Maruti,Swift Dzire,6,40000,Individual,Diesel,Manual,26.59,1248,74.0,5,500000,0
14143,Hyundai i20,Hyundai,i20,3,10080,Trustmark Dealer,Petrol,Manual,18.6,1197,81.83,5,720000,0
14144,Maruti Ertiga,Maruti,Ertiga,9,58000,Dealer,Diesel,Manual,20.77,1248,88.76,7,395000,2
14145,Honda City,Honda,City,6,63000,Dealer,Diesel,Manual,26.0,1498,98.6,5,575000,0
14146,Maruti Wagon R,Maruti,Wagon R,7,69000,Dealer,CNG,Manual,33.54,998,67.04,5,349000,0
14147,Maruti Alto,Maruti,Alto,11,29000,Dealer,Petrol,Manual,19.7,796,46.3,5,175000,0
14148,Renault KWID,Renault,KWID,4,18000,Dealer,Petrol,Manual,23.01,999,67.0,5,315000,0
14149,Maruti Swift Dzire,Maruti,Swift Dzire,4,110000,Individual,Diesel,Manual,28.4,1248,74.02,5,670000,0
14150,Maruti Ignis,Maruti,Ignis,4,32000,Dealer,Diesel,Manual,26.8,1248,74.0,5,545000,0
14151,Honda WR-V,Honda,WR-V,3,32547,Dealer,Petrol,Manual,17.5,1199,88.7,5,548000,0
14152,Renault KWID,Renault,KWID,1,5000,Individual,Petrol,Automatic,24.04,999,67.0,5,400000,1
14153,Hyundai Elantra,Hyundai,Elantra,3,19000,Dealer,Diesel,Manual,22.7,1582,126.2,5,1700000,0
14154,Maruti Swift,Maruti,Swift,5,29123,Dealer,Diesel,Manual,25.2,1248,74.0,5,570000,0
14155,Maruti Alto,Maruti,Alto,7,60000,Individual,Petrol,Manual,22.74,796,47.3,5,250000,1
14156,Jeep Compass,Jeep,Compass,4,21000,Dealer,Petrol,Automatic,14.1,1368,160.77,5,1499000,0
14157,Maruti Vitara,Maruti,Vitara,4,36000,Dealer,Diesel,Manual,24.3,1248,88.5,5,710000,0
14158,Honda City,Honda,City,4,45000,Dealer,Petrol,Manual,17.4,1497,117.6,5,790000,0
14159,Audi A4,Audi,A4,7,67700,Dealer,Diesel,Automatic,16.55,1968,147.51,5,1550000,0
14160,Maruti Vitara,Maruti,Vitara,5,63000,Individual,Diesel,Manual,24.3,1248,88.5,5,675000,0
14161,Maruti Swift,Maruti,Swift,7,100000,Individual,Diesel,Manual,25.2,1248,74.0,5,400000,0
14162,Mahindra Thar,Mahindra,Thar,2,25000,Individual,Diesel,Manual,16.55,2498,105.0,6,950000,2
14163,Mahindra Scorpio,Mahindra,Scorpio,6,95006,Dealer,Diesel,Manual,15.4,2523,75.0,9,850000,2
14164,BMW 3,BMW,3,4,18000,Dealer,Diesel,Automatic,22.69,1995,190.0,5,2800000,0
14165,Hyundai Tucson,Hyundai,Tucson,4,52600,Dealer,Diesel,Automatic,16.38,1995,183.0,5,1790000,0
14166,Honda City,Honda,City,11,86245,Dealer,Petrol,Manual,17.0,1497,118.0,5,305000,0
14167,Maruti Baleno,Maruti,Baleno,4,57241,Dealer,Diesel,Manual,27.39,1248,74.0,5,680000,0
14168,Mahindra Scorpio,Mahindra,Scorpio,8,40000,Individual,Diesel,Manual,14.0,2523,75.0,8,550000,2
14170,Toyota Innova,Toyota,Innova,10,50000,Individual,Diesel,Manual,12.8,2494,102.0,7,640000,2
14171,Maruti Swift,Maruti,Swift,7,87140,Dealer,Diesel,Manual,25.2,1248,74.0,5,410000,0
14172,Maruti Swift,Maruti,Swift,7,70000,Individual,Diesel,Manual,25.2,1248,74.0,5,365000,0
14173,Maruti Vitara,Maruti,Vitara,5,60000,Individual,Diesel,Manual,24.3,1248,88.5,5,615000,0
14174,Toyota Innova,Toyota,Innova,10,129238,Dealer,Diesel,Manual,12.8,2494,102.0,7,925000,2
14175,Maruti Wagon R,Maruti,Wagon R,4,14000,Dealer,Petrol,Manual,21.5,1197,81.8,5,445000,0
14176,Maruti Ertiga,Maruti,Ertiga,7,85321,Dealer,Diesel,Manual,20.77,1248,88.76,7,650000,2
14177,Maruti Ciaz,Maruti,Ciaz,6,49570,Dealer,Diesel,Manual,26.21,1248,88.5,5,600000,0
14178,Mahindra XUV500,Mahindra,XUV500,3,18000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1300000,2
14179,Ford Endeavour,Ford,Endeavour,3,48000,Dealer,Diesel,Automatic,10.91,3198,197.0,7,2899000,2
14180,Maruti Swift Dzire,Maruti,Swift Dzire,5,90000,Dealer,Diesel,Automatic,26.59,1248,74.0,5,715000,0
14181,Hyundai Grand,Hyundai,Grand,3,50000,Individual,Diesel,Manual,24.0,1186,73.97,5,545000,0
14182,Hyundai Creta,Hyundai,Creta,2,39000,Dealer,Petrol,Manual,15.8,1591,121.3,5,920000,0
14183,Maruti Baleno,Maruti,Baleno,4,71000,Dealer,Diesel,Manual,27.39,1248,74.0,5,650000,0
14184,Maruti Wagon R,Maruti,Wagon R,12,48001,Dealer,Petrol,Manual,18.9,998,67.1,5,219000,0
14185,Tata Tiago,Tata,Tiago,2,5000,Individual,Petrol,Manual,23.84,1199,84.0,5,520000,1
14186,Maruti Swift,Maruti,Swift,6,47529,Dealer,Petrol,Manual,21.21,1197,81.8,5,635000,0
14187,Audi A6,Audi,A6,8,60000,Individual,Diesel,Automatic,17.68,1968,174.33,5,1700000,0
14188,Maruti Wagon R,Maruti,Wagon R,9,120000,Individual,LPG,Manual,26.2,998,58.2,5,260000,0
14189,Volvo S90,Volvo,S90,2,25000,Dealer,Diesel,Automatic,18.0,1969,190.0,5,4500000,0
14190,Honda City,Honda,City,5,56210,Dealer,Petrol,Manual,16.9,1497,100.0,5,700000,0
14191,Honda Jazz,Honda,Jazz,4,35000,Individual,Petrol,Automatic,19.0,1199,88.7,5,725000,1
14192,Hyundai i20,Hyundai,i20,5,50000,Individual,Diesel,Manual,21.19,1396,88.73,5,700000,0
14193,Maruti Wagon R,Maruti,Wagon R,5,58802,Dealer,Petrol,Manual,18.9,998,67.1,5,425000,0
14194,Maruti Wagon R,Maruti,Wagon R,7,50000,Individual,Petrol,Manual,20.51,998,67.04,5,300000,1
14195,Hyundai i20,Hyundai,i20,4,54000,Dealer,Petrol,Manual,18.6,1197,81.83,5,550000,0
14196,Audi A6,Audi,A6,7,64000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1700000,0
14197,Maruti Baleno,Maruti,Baleno,3,9600,Dealer,Petrol,Automatic,19.56,1197,81.8,5,825000,0
14198,Hyundai Verna,Hyundai,Verna,8,51000,Dealer,Petrol,Manual,17.1,1591,121.3,5,690000,0
14199,Hyundai i10,Hyundai,i10,9,110699,Dealer,Petrol,Manual,20.36,1197,78.9,5,194000,0
14200,Maruti Ignis,Maruti,Ignis,3,18000,Dealer,Diesel,Manual,26.8,1248,74.0,5,640000,0
14201,Tata Safari,Tata,Safari,8,50000,Individual,Diesel,Manual,14.0,2179,138.1,7,800000,2
14202,Skoda Octavia,Skoda,Octavia,3,16985,Dealer,Petrol,Automatic,15.1,1798,178.0,5,2190000,0
14203,Maruti Alto,Maruti,Alto,3,6800,Dealer,Petrol,Manual,23.95,998,67.05,5,375000,0
14204,BMW X5,BMW,X5,12,90000,Dealer,Diesel,Automatic,15.97,2993,258.0,7,1600000,2
14205,Maruti Swift,Maruti,Swift,8,90000,Dealer,Diesel,Manual,22.9,1248,74.0,5,525000,0
14206,Toyota Innova,Toyota,Innova,5,80000,Individual,Diesel,Manual,12.99,2494,100.6,7,1000000,2
14207,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,13,72000,Dealer,Petrol,Automatic,10.13,3498,364.9,5,999000,0
14208,Honda Amaze,Honda,Amaze,6,28000,Individual,Petrol,Manual,18.0,1198,86.7,5,450000,1
14209,Maruti Alto,Maruti,Alto,15,100785,Individual,Petrol,Manual,19.7,796,46.3,5,65000,1
14210,Toyota Fortuner,Toyota,Fortuner,4,40000,Individual,Diesel,Manual,14.24,2755,174.5,7,3000000,2
14211,Maruti Swift,Maruti,Swift,2,7200,Individual,Petrol,Automatic,21.21,1197,81.8,5,635000,1
14212,Mahindra Marazzo,Mahindra,Marazzo,3,41000,Individual,Diesel,Manual,17.3,1497,121.0,7,1050000,2
14213,Ford Figo,Ford,Figo,10,25000,Individual,Petrol,Manual,15.6,1196,70.0,5,230000,1
14214,Maruti Ciaz,Maruti,Ciaz,2,13682,Dealer,Petrol,Manual,21.56,1462,103.25,5,850000,0
14215,Ford Ecosport,Ford,Ecosport,5,56393,Dealer,Diesel,Manual,22.77,1498,98.59,5,700000,0
14216,Ford Ecosport,Ford,Ecosport,2,40000,Individual,Diesel,Manual,23.0,1498,98.96,5,1100000,0
14218,Land Rover Rover,Land Rover,Rover,4,35800,Dealer,Diesel,Automatic,12.83,1999,148.31,7,3575000,2
14219,Mahindra Scorpio,Mahindra,Scorpio,4,58446,Dealer,Diesel,Manual,15.4,2179,120.0,7,900000,2
14220,Maruti Alto,Maruti,Alto,12,35000,Dealer,Petrol,Manual,19.7,796,46.3,5,225000,0
14221,Hyundai Grand,Hyundai,Grand,4,18000,Individual,Petrol,Manual,18.9,1197,81.86,5,460000,1
14222,Maruti Wagon R,Maruti,Wagon R,9,65000,Dealer,Petrol,Manual,18.9,998,67.1,5,276000,0
14223,Honda City,Honda,City,4,35000,Individual,Diesel,Manual,26.0,1498,98.6,5,900000,0
14224,Mahindra XUV500,Mahindra,XUV500,6,43000,Dealer,Diesel,Manual,15.1,2179,140.0,7,849000,2
14225,Maruti Swift Dzire,Maruti,Swift Dzire,3,20000,Individual,Petrol,Manual,21.21,1197,81.8,5,635000,1
14226,Mahindra Scorpio,Mahindra,Scorpio,5,44000,Individual,Diesel,Manual,15.4,1997,120.0,7,1000000,2
14227,Hyundai i20,Hyundai,i20,8,55713,Dealer,Petrol,Manual,17.0,1197,80.0,5,350000,0
14228,Tata Tiago,Tata,Tiago,2,15000,Individual,Petrol,Manual,23.84,1199,83.83,5,530000,1
14229,Hyundai Grand,Hyundai,Grand,6,80000,Dealer,Diesel,Manual,24.0,1120,70.0,5,520000,0
14230,BMW X1,BMW,X1,5,30000,Individual,Diesel,Automatic,20.68,1995,188.0,5,2200000,0
14231,Ford Figo,Ford,Figo,9,32000,Dealer,Petrol,Manual,15.6,1196,70.02,5,315000,0
14232,Toyota Innova,Toyota,Innova,10,199000,Dealer,Diesel,Manual,12.99,2494,100.0,8,500000,2
14233,Honda Jazz,Honda,Jazz,2,10597,Dealer,Petrol,Manual,18.7,1199,88.7,5,815000,0
14234,Audi A4,Audi,A4,6,30000,Individual,Diesel,Automatic,17.11,1968,174.33,5,1800000,0
14235,Maruti Swift Dzire,Maruti,Swift Dzire,4,32000,Dealer,Diesel,Automatic,28.4,1248,74.02,5,785000,0
14236,Maruti Wagon R,Maruti,Wagon R,7,86000,Dealer,Petrol,Manual,18.9,998,67.1,5,315000,0
14237,BMW 5,BMW,5,5,35000,Individual,Diesel,Automatic,18.12,1995,190.0,5,3750000,0
14238,Maruti Alto,Maruti,Alto,5,26000,Dealer,CNG,Manual,30.46,796,47.3,5,280000,0
14239,Renault KWID,Renault,KWID,5,35000,Individual,Petrol,Manual,25.17,799,53.3,5,250000,1
14240,Honda City,Honda,City,6,87828,Dealer,Petrol,Manual,17.4,1497,117.3,5,595000,0
14241,Renault Duster,Renault,Duster,9,68000,Dealer,Diesel,Manual,19.87,1461,83.8,5,370000,0
14242,Maruti Swift,Maruti,Swift,8,50000,Individual,Petrol,Manual,18.6,1197,85.8,5,370000,1
14243,Maruti Wagon R,Maruti,Wagon R,8,20670,Dealer,Petrol,Manual,20.51,998,67.04,5,345000,0
14244,Hyundai Grand,Hyundai,Grand,3,15800,Dealer,Petrol,Automatic,18.9,1197,81.86,5,479000,0
14245,Maruti Ertiga,Maruti,Ertiga,7,40000,Individual,Petrol,Manual,16.02,1373,93.7,7,650000,2
14246,Maruti Baleno,Maruti,Baleno,3,25000,Individual,Petrol,Manual,21.4,1197,83.1,5,700000,1
14247,Hyundai Elantra,Hyundai,Elantra,3,22000,Dealer,Petrol,Manual,14.59,1999,149.92,5,1125000,0
14248,Renault KWID,Renault,KWID,1,3960,Dealer,Petrol,Automatic,22.0,999,67.0,5,550000,0
14249,Honda Amaze,Honda,Amaze,7,43000,Dealer,Diesel,Manual,25.8,1498,98.6,5,345000,0
14250,Mahindra Scorpio,Mahindra,Scorpio,8,100000,Individual,Diesel,Manual,15.4,2179,120.0,8,650000,2
14251,Hyundai Verna,Hyundai,Verna,8,78125,Dealer,Petrol,Manual,17.1,1591,121.3,5,450000,0
14252,Honda Jazz,Honda,Jazz,9,46967,Dealer,Petrol,Manual,16.7,1198,88.8,5,259000,0
14253,Ford Ecosport,Ford,Ecosport,5,41000,Dealer,Petrol,Manual,15.9,1496,120.69,5,680000,0
14254,Mahindra Scorpio,Mahindra,Scorpio,3,50000,Individual,Diesel,Manual,16.36,2179,140.0,7,1450000,2
14255,Hyundai Verna,Hyundai,Verna,2,65000,Dealer,Diesel,Automatic,22.0,1582,126.2,5,1100000,0
14256,Maruti Baleno,Maruti,Baleno,5,4300,Individual,Petrol,Manual,21.4,1197,83.1,5,665000,1
14257,Honda Jazz,Honda,Jazz,5,66325,Dealer,Diesel,Manual,27.3,1498,98.6,5,625000,0
14258,Volkswagen Polo,Volkswagen,Polo,8,33000,Dealer,Petrol,Manual,16.47,1198,73.9,5,395000,0
14259,Maruti Swift,Maruti,Swift,3,18000,Dealer,Petrol,Manual,22.0,1197,81.8,5,570000,0
14260,Maruti Swift,Maruti,Swift,10,80000,Individual,Diesel,Manual,22.9,1248,74.0,5,285000,0
14261,Hyundai Grand,Hyundai,Grand,1,1000,Individual,Petrol,Manual,18.9,1197,81.86,5,636000,1
14262,Maruti Ciaz,Maruti,Ciaz,5,45000,Individual,Diesel,Manual,28.09,1248,88.5,5,780000,0
