,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,cluster
13815,Hyundai i20,Hyundai,i20,8,80000,Individual,Petrol,Manual,18.5,1197,82.85,5,400000,0
13816,Volkswagen Vento,Volkswagen,Vento,10,98000,Individual,Petrol,Manual,15.04,1598,103.6,5,360000,0
13817,Toyota Innova,Toyota,Innova,7,70873,Dealer,Diesel,Manual,12.99,2494,100.6,7,1325000,2
13818,Maruti Ertiga,Maruti,Ertiga,6,150000,Individual,Diesel,Manual,20.77,1248,88.76,7,530000,2
13819,Toyota Innova,Toyota,Innova,4,54226,Dealer,Diesel,Manual,13.68,2393,147.8,7,1700000,2
13820,Maruti Swift,Maruti,Swift,2,30000,Dealer,Diesel,Automatic,28.4,1248,74.0,5,825000,1
13821,Hyundai Grand,Hyundai,Grand,5,36000,Dealer,Petrol,Manual,18.9,1197,82.0,5,379000,0
13822,Maruti Alto,Maruti,Alto,4,23000,Dealer,Petrol,Manual,24.7,796,47.3,5,285000,0
13823,Maruti Alto,Maruti,Alto,8,95011,Dealer,Petrol,Manual,22.74,796,47.3,5,225000,0
13824,Hyundai i10,Hyundai,i10,8,72000,Dealer,Petrol,Manual,19.81,1086,68.05,5,265000,0
13825,Maruti Alto,Maruti,Alto,6,70000,Individual,Petrol,Manual,22.74,796,47.3,5,210000,0
13826,BMW 5,BMW,5,10,89000,Individual,Diesel,Automatic,16.2,2993,258.0,5,2000000,1
13827,Maruti Wagon R,Maruti,Wagon R,6,72000,Dealer,Petrol,Manual,18.9,998,67.1,5,341000,0
13828,Maruti Swift Dzire,Maruti,Swift Dzire,8,56000,Dealer,Diesel,Manual,23.4,1248,74.0,5,359000,1
13829,Honda City,Honda,City,6,80540,Dealer,Diesel,Manual,26.0,1498,98.6,5,585000,1
13830,Maruti Swift,Maruti,Swift,11,99590,Individual,Diesel,Manual,17.8,1248,75.0,5,300000,1
13831,Maruti Alto,Maruti,Alto,14,30000,Individual,Petrol,Manual,19.7,796,46.3,5,120000,0
13832,Ford Endeavour,Ford,Endeavour,5,40000,Individual,Diesel,Automatic,12.62,2198,158.0,7,2150000,2
13833,Volkswagen Vento,Volkswagen,Vento,9,62000,Dealer,Petrol,Manual,16.09,1598,103.2,5,370000,0
13834,Maruti Vitara,Maruti,Vitara,3,23900,Dealer,Diesel,Manual,24.3,1248,88.5,5,1000000,1
13835,Mahindra XUV300,Mahindra,XUV300,2,7900,Dealer,Petrol,Manual,17.0,1197,110.0,5,850000,0
13836,Hyundai Creta,Hyundai,Creta,6,35000,Individual,Diesel,Manual,19.67,1582,126.2,5,850000,1
13837,Maruti Alto,Maruti,Alto,3,18404,Dealer,Petrol,Manual,24.7,796,47.3,5,329000,0
13838,Maruti Baleno,Maruti,Baleno,4,25000,Individual,Petrol,Automatic,21.4,1197,83.1,5,599000,0
13839,Hyundai Creta,Hyundai,Creta,5,47000,Dealer,Diesel,Automatic,18.5,1493,113.42,5,990000,1
13840,Hyundai i10,Hyundai,i10,11,60000,Dealer,Petrol,Automatic,16.95,1197,78.9,5,375000,0
13841,Honda City,Honda,City,12,80000,Individual,Petrol,Manual,17.0,1497,118.0,5,320000,0
13842,Skoda Rapid,Skoda,Rapid,8,75000,Dealer,Diesel,Manual,20.5,1598,103.6,5,350000,1
13843,Hyundai Creta,Hyundai,Creta,5,58500,Dealer,Diesel,Manual,19.67,1582,126.2,5,770000,1
13844,Hyundai Grand,Hyundai,Grand,2,7000,Dealer,Petrol,Manual,18.9,1197,81.86,5,565000,0
13845,Maruti Ertiga,Maruti,Ertiga,6,57748,Dealer,CNG,Manual,17.5,1373,80.46,7,675000,2
13846,Mahindra Bolero,Mahindra,Bolero,15,120000,Individual,Diesel,Manual,13.6,2523,63.0,7,240000,2
13847,Mahindra Bolero,Mahindra,Bolero,7,120000,Individual,Diesel,Manual,15.96,2523,62.1,9,500000,2
13848,Honda City,Honda,City,9,75000,Dealer,Petrol,Manual,17.4,1497,117.3,5,400000,0
13849,Honda City,Honda,City,7,35001,Trustmark Dealer,Petrol,Manual,17.4,1497,117.3,5,675000,0
13850,Maruti Swift,Maruti,Swift,10,80000,Individual,Diesel,Manual,22.9,1248,74.0,5,350000,1
13851,Hyundai Grand,Hyundai,Grand,3,41000,Dealer,CNG,Manual,18.9,1197,65.39,5,470000,1
13852,Hyundai Creta,Hyundai,Creta,4,34800,Dealer,Petrol,Manual,13.0,1591,121.3,5,1150000,0
13853,Hyundai Grand,Hyundai,Grand,6,8700,Dealer,Petrol,Manual,18.9,1197,82.0,5,475000,0
13854,Maruti Alto,Maruti,Alto,6,42000,Individual,Petrol,Manual,23.95,998,67.05,5,300000,0
13855,Ford Figo,Ford,Figo,10,48971,Dealer,Diesel,Manual,20.0,1399,68.0,5,282000,1
13856,Tata Tiago,Tata,Tiago,5,70000,Individual,Petrol,Manual,23.84,1199,84.0,5,285000,0
13857,Mahindra Scorpio,Mahindra,Scorpio,2,40000,Individual,Diesel,Manual,16.36,2179,120.0,7,1200000,2
13858,Volvo S90,Volvo,S90,2,25000,Dealer,Diesel,Automatic,18.0,1969,190.0,5,4500000,1
13859,BMW 3,BMW,3,7,70400,Dealer,Diesel,Automatic,18.88,1995,184.0,5,2045000,1
13860,Maruti Alto,Maruti,Alto,10,70000,Individual,Petrol,Manual,20.92,998,67.1,5,150000,0
13861,Maruti Wagon R,Maruti,Wagon R,4,82000,Dealer,Petrol,Manual,18.9,998,67.1,5,410000,0
13862,Mahindra Bolero,Mahindra,Bolero,5,76000,Dealer,Diesel,Manual,13.6,2523,63.0,9,590000,2
13863,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,5,45000,Dealer,Diesel,Automatic,13.0,2143,204.0,5,2475000,1
13864,Maruti Ciaz,Maruti,Ciaz,5,24603,Dealer,Petrol,Manual,20.73,1373,91.1,5,695000,0
13865,Volkswagen Polo,Volkswagen,Polo,4,76500,Dealer,Diesel,Manual,20.14,1498,88.0,5,570000,1
13866,Hyundai i20,Hyundai,i20,3,30000,Dealer,Petrol,Manual,18.6,1197,81.86,5,850000,0
13867,Maruti Alto,Maruti,Alto,5,16000,Dealer,Petrol,Manual,24.7,796,47.3,5,325000,0
13868,Hyundai i10,Hyundai,i10,10,45000,Dealer,Petrol,Automatic,19.2,1197,80.0,5,385000,0
13869,Mahindra Bolero,Mahindra,Bolero,4,60000,Individual,Diesel,Manual,21.0,1498,74.96,7,545000,2
13870,Hyundai Grand,Hyundai,Grand,7,60000,Individual,Diesel,Manual,24.0,1120,70.0,5,480000,1
13871,Maruti Celerio,Maruti,Celerio,7,27027,Dealer,Petrol,Manual,23.1,998,67.04,5,370000,0
13872,BMW X1,BMW,X1,9,50000,Individual,Diesel,Automatic,17.05,1995,184.0,5,1200000,1
13873,Renault Duster,Renault,Duster,5,80000,Individual,Diesel,Manual,19.6,1461,108.45,5,640000,1
13874,Maruti Alto,Maruti,Alto,3,12000,Individual,Petrol,Manual,24.7,796,47.3,5,300000,0
13875,Hyundai i20,Hyundai,i20,3,25000,Individual,Petrol,Manual,18.6,1197,81.86,5,535000,0
13876,Skoda Rapid,Skoda,Rapid,4,20125,Dealer,Diesel,Manual,20.5,1598,103.5,5,800000,1
13877,Hyundai Creta,Hyundai,Creta,5,63000,Dealer,Diesel,Manual,21.38,1396,88.7,5,750000,1
13878,Maruti Swift,Maruti,Swift,4,62904,Dealer,Diesel,Manual,28.4,1248,74.0,5,700000,1
13879,Toyota Innova,Toyota,Innova,5,90000,Individual,Diesel,Manual,13.68,2393,147.8,8,1750000,2
13880,Hyundai Verna,Hyundai,Verna,3,60000,Individual,Diesel,Automatic,22.0,1582,126.2,5,1100000,1
13881,Honda City,Honda,City,6,45000,Dealer,Petrol,Manual,17.4,1497,117.3,5,665000,0
13882,Honda City,Honda,City,7,100000,Individual,Diesel,Manual,26.0,1498,98.6,5,570000,1
13883,Maruti Swift,Maruti,Swift,5,66000,Dealer,Diesel,Manual,25.2,1248,74.0,5,650000,1
13884,Ford Aspire,Ford,Aspire,4,5000,Individual,Petrol,Manual,18.16,1196,86.8,5,510000,0
13885,Hyundai i20,Hyundai,i20,8,52891,Dealer,Petrol,Manual,18.6,1197,81.83,5,450000,0
13886,Maruti Swift Dzire,Maruti,Swift Dzire,9,112000,Individual,Diesel,Manual,23.4,1248,74.0,5,550000,1
13887,Hyundai Santro,Hyundai,Santro,2,20000,Individual,Petrol,Manual,20.3,1086,68.0,5,480000,0
13888,Hyundai i20,Hyundai,i20,3,40000,Individual,Diesel,Manual,21.19,1396,88.76,5,630000,1
13889,Toyota Innova,Toyota,Innova,4,55000,Dealer,Diesel,Automatic,11.36,2755,171.5,8,1755000,2
13890,Skoda Superb,Skoda,Superb,4,34890,Dealer,Petrol,Manual,13.14,1798,157.8,5,1885000,0
13891,Hyundai Creta,Hyundai,Creta,5,110000,Individual,Diesel,Manual,21.38,1396,88.7,5,720000,1
13892,Honda City,Honda,City,11,106000,Dealer,Petrol,Automatic,16.8,1497,118.0,5,385000,0
13893,Maruti Swift Dzire,Maruti,Swift Dzire,3,35000,Individual,Diesel,Manual,28.4,1248,74.02,5,800000,1
13894,Maruti Wagon R,Maruti,Wagon R,7,86461,Dealer,Petrol,Manual,20.51,998,67.04,5,290000,0
13895,Hyundai i10,Hyundai,i10,6,25000,Individual,Petrol,Manual,19.81,1086,68.05,5,385000,0
13896,Ford Endeavour,Ford,Endeavour,5,70000,Dealer,Diesel,Manual,13.5,2198,157.7,7,2095000,2
13897,Tata Hexa,Tata,Hexa,3,44000,Dealer,Diesel,Automatic,17.6,2179,153.86,7,1400000,2
13898,Tata Tiago,Tata,Tiago,4,30000,Individual,Petrol,Manual,23.84,1199,84.0,5,450000,0
13899,Skoda Rapid,Skoda,Rapid,9,100000,Individual,Petrol,Manual,15.0,1598,103.6,5,300000,0
13900,BMW X1,BMW,X1,9,70000,Dealer,Diesel,Automatic,17.05,1995,184.0,5,1350000,1
13901,Ford Figo,Ford,Figo,8,125000,Individual,Diesel,Manual,20.0,1399,68.1,5,350000,1
13902,Hyundai i10,Hyundai,i10,6,70000,Individual,Petrol,Manual,19.81,1086,68.05,5,260000,0
13903,Audi A8,Audi,A8,11,30000,Dealer,Petrol,Automatic,8.5,4163,349.5,5,2200000,0
13904,Honda City,Honda,City,2,15000,Dealer,Petrol,Automatic,18.0,1497,117.3,5,1050000,0
13905,Mahindra Bolero,Mahindra,Bolero,10,70000,Individual,Diesel,Manual,13.6,2523,63.0,7,365000,2
13906,Hyundai Creta,Hyundai,Creta,6,70000,Dealer,Diesel,Manual,19.67,1582,126.2,5,775000,1
13907,Ford Figo,Ford,Figo,9,60000,Dealer,Diesel,Manual,20.0,1399,68.0,5,220000,1
13908,Maruti Alto,Maruti,Alto,4,46871,Dealer,Petrol,Manual,24.7,796,47.3,5,279000,0
13909,Volkswagen Polo,Volkswagen,Polo,11,48000,Dealer,Petrol,Manual,16.47,1198,73.9,5,200000,0
13910,Maruti Ciaz,Maruti,Ciaz,6,48002,Dealer,Diesel,Manual,26.21,1248,88.5,5,560000,1
13911,Hyundai i10,Hyundai,i10,7,38000,Dealer,Petrol,Manual,20.36,1197,78.9,5,365000,0
13912,Maruti Ertiga,Maruti,Ertiga,2,25000,Individual,Petrol,Automatic,18.69,1462,103.0,7,900000,2
13913,Maruti Ciaz,Maruti,Ciaz,6,55000,Dealer,Petrol,Manual,20.73,1373,91.1,5,550000,0
13914,Mahindra XUV500,Mahindra,XUV500,9,82164,Dealer,Diesel,Manual,15.1,2179,140.0,7,780000,2
13915,Mahindra Scorpio,Mahindra,Scorpio,4,100000,Individual,Diesel,Manual,15.4,1997,120.0,7,880000,2
13916,Hyundai Grand,Hyundai,Grand,6,63165,Dealer,Petrol,Manual,18.9,1197,82.0,5,450000,0
13917,Honda Amaze,Honda,Amaze,4,25000,Dealer,Petrol,Automatic,18.1,1199,88.7,5,620000,0
13918,Hyundai i20,Hyundai,i20,9,73000,Dealer,Diesel,Manual,23.0,1396,90.0,5,395000,1
13919,Maruti Vitara,Maruti,Vitara,4,55000,Individual,Diesel,Manual,24.3,1248,88.5,5,800000,1
13920,Skoda Rapid,Skoda,Rapid,9,85600,Dealer,Diesel,Manual,20.5,1598,103.5,5,475000,1
13921,Hyundai i10,Hyundai,i10,8,50000,Dealer,Petrol,Manual,20.36,1197,78.9,5,285000,0
13922,Renault KWID,Renault,KWID,4,35000,Individual,Petrol,Automatic,24.04,999,67.0,5,350000,0
13923,Maruti Alto,Maruti,Alto,11,39290,Dealer,Petrol,Manual,23.95,998,67.05,5,240000,0
13924,Hyundai i20,Hyundai,i20,11,78500,Individual,Diesel,Manual,23.0,1396,90.0,5,200000,1
13925,Datsun redi-GO,Datsun,redi-GO,5,50000,Dealer,Petrol,Manual,21.7,999,67.05,5,325000,0
13926,Honda City,Honda,City,8,15000,Individual,Petrol,Manual,16.8,1497,116.3,5,470000,0
13927,Mahindra Bolero,Mahindra,Bolero,4,65000,Dealer,Diesel,Manual,21.0,1498,74.96,7,675000,2
13928,Maruti Baleno,Maruti,Baleno,3,17000,Dealer,Petrol,Manual,21.4,1197,83.1,5,625000,0
13929,Tata Tiago,Tata,Tiago,4,42000,Dealer,Diesel,Manual,27.28,1047,69.0,5,435000,1
13930,Datsun GO,Datsun,GO,4,40000,Individual,Petrol,Manual,19.44,1198,67.0,7,430000,2
13931,Maruti Swift Dzire,Maruti,Swift Dzire,3,20000,Individual,Petrol,Manual,21.21,1197,81.8,5,600000,0
13932,Maruti Swift Dzire,Maruti,Swift Dzire,3,20000,Individual,Petrol,Manual,21.21,1197,81.8,5,815000,0
13933,Mahindra Scorpio,Mahindra,Scorpio,8,71000,Dealer,Diesel,Manual,12.05,2179,120.0,8,820000,2
13934,Audi A6,Audi,A6,5,45000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,2600000,1
13935,Maruti Alto,Maruti,Alto,3,35000,Individual,Petrol,Manual,23.95,998,67.05,5,350000,0
13936,Skoda Octavia,Skoda,Octavia,3,29454,Dealer,Petrol,Automatic,15.1,1798,178.0,5,2195000,0
13937,Maruti Alto,Maruti,Alto,16,40000,Individual,Petrol,Manual,19.7,796,46.3,5,121000,0
13938,Hyundai i20,Hyundai,i20,7,49860,Dealer,Petrol,Manual,18.6,1197,81.83,5,400000,0
13939,Toyota Innova,Toyota,Innova,6,50000,Individual,Diesel,Manual,12.99,2494,100.6,8,1400000,2
13940,Honda Civic,Honda,Civic,11,80000,Individual,Petrol,Manual,13.5,1799,130.0,5,240000,0
13941,Hyundai i20,Hyundai,i20,7,42000,Dealer,Petrol,Manual,18.6,1197,81.83,5,485000,0
13942,Hyundai Verna,Hyundai,Verna,9,71452,Dealer,Diesel,Automatic,19.08,1582,126.32,5,495000,1
13943,Mahindra XUV500,Mahindra,XUV500,5,59000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1500000,2
13944,Hyundai Grand,Hyundai,Grand,6,55000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,525000,0
13945,Honda City,Honda,City,13,120000,Individual,Petrol,Manual,17.7,1497,78.0,5,400000,0
13946,Mahindra Bolero,Mahindra,Bolero,4,80000,Individual,Diesel,Manual,16.5,1493,70.0,7,750000,2
13947,Honda Jazz,Honda,Jazz,4,70000,Dealer,Diesel,Manual,27.3,1498,98.6,5,625000,1
13948,Mahindra Thar,Mahindra,Thar,3,21219,Dealer,Diesel,Manual,16.55,2498,105.0,6,995000,2
13949,Datsun RediGO,Datsun,RediGO,4,21918,Dealer,Petrol,Manual,22.7,799,53.64,5,269000,0
13950,Hyundai i20,Hyundai,i20,6,33794,Dealer,Petrol,Manual,18.6,1197,81.83,5,525000,0
13951,Skoda Rapid,Skoda,Rapid,8,90000,Dealer,Diesel,Manual,20.5,1598,103.5,5,400000,1
13952,Mahindra XUV500,Mahindra,XUV500,3,39000,Dealer,Diesel,Manual,15.1,2179,152.87,7,1775000,2
13953,Maruti Alto,Maruti,Alto,9,37000,Dealer,Petrol,Manual,20.92,998,67.1,5,250000,0
13954,Ford Figo,Ford,Figo,7,88000,Individual,Diesel,Manual,20.0,1399,68.05,5,240000,1
13955,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,10,40000,Dealer,Petrol,Automatic,11.74,1796,186.0,5,850000,0
13956,Honda Jazz,Honda,Jazz,5,72000,Dealer,Diesel,Manual,27.3,1498,98.6,5,539000,1
13957,Hyundai Grand,Hyundai,Grand,4,60000,Individual,Diesel,Manual,24.0,1186,73.97,5,510000,1
13958,Mahindra XUV500,Mahindra,XUV500,9,87500,Individual,Diesel,Manual,15.1,2179,140.0,7,600000,2
13959,Maruti Ignis,Maruti,Ignis,4,30000,Individual,Petrol,Manual,20.89,1197,81.8,5,415000,0
13960,Maruti Alto,Maruti,Alto,3,40737,Dealer,Petrol,Manual,22.74,796,47.3,5,325000,0
13961,Maruti Alto,Maruti,Alto,12,110000,Individual,Petrol,Manual,24.7,796,47.3,5,150000,0
13962,Maruti Swift Dzire,Maruti,Swift Dzire,5,40000,Individual,Diesel,Manual,26.59,1248,74.0,5,650000,1
13963,Volkswagen Polo,Volkswagen,Polo,5,63000,Dealer,Diesel,Manual,20.14,1498,88.0,5,645000,1
13964,Audi A4,Audi,A4,8,43000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1251000,1
13965,Maruti Alto,Maruti,Alto,11,100000,Individual,Petrol,Manual,20.92,998,67.1,5,168000,0
13966,Hyundai Grand,Hyundai,Grand,6,53100,Dealer,Petrol,Manual,18.9,1197,82.0,5,420000,0
13967,Hyundai Verna,Hyundai,Verna,9,90000,Individual,Diesel,Manual,22.32,1582,126.32,5,370000,1
13968,Hyundai Santro,Hyundai,Santro,8,40000,Individual,Petrol,Manual,17.92,1086,62.1,5,240000,0
13969,Maruti Wagon R,Maruti,Wagon R,7,69000,Dealer,CNG,Manual,33.54,998,67.04,5,349000,1
13970,Mahindra Scorpio,Mahindra,Scorpio,3,50000,Individual,Diesel,Manual,15.4,2523,75.0,7,900000,2
13971,Maruti Wagon R,Maruti,Wagon R,9,60000,Individual,Petrol,Manual,18.9,998,67.1,5,235000,0
13972,Maruti Vitara,Maruti,Vitara,3,28900,Dealer,Diesel,Automatic,24.3,1248,88.5,5,895000,1
13973,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,4,17000,Dealer,Diesel,Automatic,19.27,2143,167.62,5,3350000,1
13974,Maruti Wagon R,Maruti,Wagon R,9,68000,Dealer,Petrol,Manual,21.79,998,67.05,5,265000,0
13975,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,2,24300,Dealer,Petrol,Automatic,11.9,1950,201.15,5,3775000,0
13976,Renault KWID,Renault,KWID,4,24000,Individual,Petrol,Manual,23.01,999,67.0,5,330000,0
13977,Mahindra Scorpio,Mahindra,Scorpio,8,88000,Dealer,Diesel,Manual,12.05,2179,120.0,8,585000,2
13978,Maruti Wagon R,Maruti,Wagon R,10,64000,Dealer,CNG,Manual,26.2,998,58.2,5,225000,1
13979,Maruti Celerio,Maruti,Celerio,5,53000,Dealer,Petrol,Automatic,23.1,998,67.04,5,455000,0
13980,Maruti Baleno,Maruti,Baleno,3,15000,Dealer,Petrol,Manual,21.4,1197,83.1,5,585000,0
13981,Mahindra KUV100,Mahindra,KUV100,3,17000,Individual,Petrol,Manual,18.15,1198,82.0,5,550000,0
13982,Volkswagen Vento,Volkswagen,Vento,6,48000,Dealer,Diesel,Manual,20.34,1498,103.2,5,490000,1
13983,Hyundai i10,Hyundai,i10,10,58000,Dealer,Petrol,Manual,20.36,1197,78.9,5,210000,0
13984,Honda City,Honda,City,4,46497,Dealer,Petrol,Automatic,18.0,1497,117.6,5,930000,0
13985,Hyundai Creta,Hyundai,Creta,5,16000,Dealer,Diesel,Manual,19.67,1582,126.2,5,851000,1
13986,Maruti Ciaz,Maruti,Ciaz,7,65000,Dealer,Petrol,Manual,20.73,1373,91.1,5,540000,0
13987,Hyundai i10,Hyundai,i10,8,68000,Dealer,Petrol,Manual,20.36,1197,78.9,5,270000,0
13988,Hyundai Verna,Hyundai,Verna,5,100000,Individual,Diesel,Manual,23.9,1582,126.2,5,700000,1
13989,Maruti Wagon R,Maruti,Wagon R,14,68128,Dealer,LPG,Manual,17.3,1061,57.5,5,148000,1
13990,Maruti Vitara,Maruti,Vitara,3,40000,Individual,Diesel,Manual,24.3,1248,88.5,5,735000,1
13991,Volkswagen Polo,Volkswagen,Polo,8,83703,Dealer,Diesel,Manual,22.07,1199,73.9,5,236000,1
13992,Honda City,Honda,City,11,48000,Dealer,Petrol,Manual,17.0,1497,118.0,5,500000,0
13993,Maruti Swift,Maruti,Swift,6,30000,Individual,Diesel,Manual,25.2,1248,74.0,5,590000,1
13994,Maruti Swift,Maruti,Swift,6,41000,Dealer,Diesel,Manual,25.2,1248,74.0,5,545000,1
13995,Renault KWID,Renault,KWID,2,15000,Individual,Petrol,Manual,23.01,999,67.0,5,400000,0
13996,Maruti Alto,Maruti,Alto,4,14870,Individual,Petrol,Manual,24.7,796,47.3,5,298000,0
13997,Maruti Alto,Maruti,Alto,6,33000,Individual,Petrol,Manual,22.74,796,47.3,5,260000,0
13998,Ford Figo,Ford,Figo,11,81000,Dealer,Diesel,Manual,20.0,1399,68.0,5,180000,1
13999,Toyota Innova,Toyota,Innova,10,50000,Individual,Diesel,Manual,12.8,2494,102.0,7,640000,2
14000,Volkswagen Vento,Volkswagen,Vento,10,72565,Dealer,Diesel,Manual,22.27,1498,108.6,5,370000,1
14001,Mahindra Thar,Mahindra,Thar,3,50000,Individual,Diesel,Manual,16.55,2498,105.0,6,950000,2
14002,Maruti Swift Dzire,Maruti,Swift Dzire,4,36000,Dealer,Diesel,Manual,19.3,1248,73.9,5,600000,1
14003,Mahindra Bolero,Mahindra,Bolero,6,66274,Dealer,Diesel,Manual,13.6,2523,63.0,7,478000,2
14004,Mahindra Bolero,Mahindra,Bolero,1,12000,Individual,Diesel,Manual,21.0,1498,74.96,7,800000,2
14005,Toyota Innova,Toyota,Innova,13,216000,Dealer,Diesel,Manual,12.99,2494,100.0,8,475000,2
14006,Honda City,Honda,City,17,170000,Individual,Petrol,Automatic,12.0,1493,100.0,5,150000,0
14007,Honda City,Honda,City,6,78000,Dealer,Diesel,Manual,25.6,1498,97.9,5,725000,1
14008,Maruti Swift Dzire,Maruti,Swift Dzire,2,11000,Dealer,Petrol,Manual,22.0,1197,81.8,5,645000,0
14009,Maruti Eeco,Maruti,Eeco,6,60000,Individual,Petrol,Manual,15.37,1196,73.0,7,250000,2
14010,Honda Jazz,Honda,Jazz,4,41615,Dealer,Petrol,Manual,18.7,1199,88.7,5,611000,0
14011,Maruti Ertiga,Maruti,Ertiga,4,53393,Dealer,CNG,Manual,17.5,1373,80.46,7,800000,2
14012,Volkswagen Polo,Volkswagen,Polo,6,61000,Dealer,Diesel,Manual,20.14,1498,88.8,5,625000,1
14013,Volkswagen Polo,Volkswagen,Polo,5,19000,Dealer,Petrol,Manual,16.2,1199,74.0,5,420000,0
14014,Maruti Ciaz,Maruti,Ciaz,4,40000,Dealer,Petrol,Automatic,19.12,1373,91.1,5,770000,0
14015,Maruti Vitara,Maruti,Vitara,3,44000,Dealer,Diesel,Manual,24.3,1248,88.5,5,840000,1
14016,Mahindra KUV,Mahindra,KUV,5,26000,Individual,Petrol,Manual,18.15,1198,82.0,6,420000,2
14017,Volkswagen Vento,Volkswagen,Vento,7,59000,Dealer,Petrol,Manual,15.04,1598,103.2,5,465000,0
14018,Toyota Yaris,Toyota,Yaris,3,28000,Dealer,Petrol,Automatic,18.1,1496,105.94,5,950000,0
14019,Hyundai i20,Hyundai,i20,4,27266,Dealer,Petrol,Manual,18.6,1197,81.83,5,700000,0
14020,BMW X1,BMW,X1,9,92000,Dealer,Diesel,Automatic,17.05,1995,184.0,5,1200000,1
14021,Maruti Alto,Maruti,Alto,6,77000,Individual,Petrol,Manual,23.95,998,67.05,5,245000,0
14022,Honda WR-V,Honda,WR-V,4,68000,Individual,Petrol,Manual,17.5,1199,88.7,5,750000,0
14023,Hyundai Verna,Hyundai,Verna,7,225000,Individual,Diesel,Manual,22.32,1582,126.32,5,495000,1
14024,Maruti Alto,Maruti,Alto,2,22987,Trustmark Dealer,Petrol,Manual,24.7,796,47.3,5,335000,0
14025,Renault Duster,Renault,Duster,7,42000,Dealer,Diesel,Manual,19.01,1461,108.45,5,500000,1
14026,Renault KWID,Renault,KWID,4,28600,Individual,Petrol,Manual,25.17,799,53.3,5,235000,0
14027,Maruti Ertiga,Maruti,Ertiga,9,100000,Individual,Diesel,Manual,20.77,1248,88.8,7,525000,2
14028,Honda CR-V,Honda,CR-V,5,84000,Dealer,Petrol,Automatic,13.1,1997,141.1,5,1350000,0
14029,Maruti Swift,Maruti,Swift,8,32000,Individual,Petrol,Manual,18.6,1197,85.8,5,475000,0
14030,Maruti Swift,Maruti,Swift,8,67379,Dealer,Diesel,Manual,22.9,1248,74.0,5,380000,1
14031,Tata Safari,Tata,Safari,5,120000,Individual,Diesel,Manual,14.1,2179,147.94,7,690000,2
14032,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,11,50000,Dealer,Petrol,Automatic,10.13,3498,364.9,5,1751000,0
14033,Maruti Ertiga,Maruti,Ertiga,2,22000,Dealer,CNG,Manual,26.8,1462,103.0,7,920000,2
14034,Volkswagen Polo,Volkswagen,Polo,4,26000,Dealer,Petrol,Manual,16.47,1198,74.0,5,680000,0
14035,Ford Ecosport,Ford,Ecosport,5,45000,Dealer,Diesel,Manual,23.0,1498,98.96,5,600000,1
14036,Mahindra Thar,Mahindra,Thar,6,36000,Dealer,Diesel,Manual,18.06,2523,63.0,7,725000,2
14037,Renault KWID,Renault,KWID,5,63000,Dealer,Petrol,Manual,23.01,999,67.0,5,350000,0
14038,Volkswagen Vento,Volkswagen,Vento,10,110000,Individual,Petrol,Manual,15.8,1598,105.0,5,250000,0
14039,Renault KWID,Renault,KWID,5,50000,Individual,Petrol,Manual,25.17,799,53.3,5,250000,0
14040,Honda City,Honda,City,10,100000,Individual,Petrol,Manual,17.0,1497,118.0,5,380000,0
14041,Hyundai Verna,Hyundai,Verna,3,28246,Dealer,Petrol,Manual,17.7,1497,113.42,5,885000,0
14042,Hyundai Grand,Hyundai,Grand,4,28000,Dealer,Petrol,Manual,18.9,1197,82.0,5,511000,0
14043,Ford Aspire,Ford,Aspire,4,27000,Individual,Petrol,Manual,18.16,1196,86.8,5,540000,0
14044,Maruti S-Presso,Maruti,S-Presso,0,5000,Individual,Petrol,Manual,21.7,998,67.0,5,500000,0
14045,Maruti Celerio,Maruti,Celerio,5,36836,Dealer,Petrol,Automatic,23.1,998,67.04,5,460000,0
14046,Maruti Alto,Maruti,Alto,6,38000,Dealer,Petrol,Manual,23.95,998,67.05,5,260000,0
14047,Maruti Wagon R,Maruti,Wagon R,5,58000,Dealer,Petrol,Manual,18.9,998,67.1,5,299000,0
14048,Hyundai Verna,Hyundai,Verna,3,28000,Individual,Diesel,Automatic,22.0,1582,126.2,5,1300000,1
14049,Hyundai Grand,Hyundai,Grand,6,64000,Dealer,Petrol,Manual,18.9,1197,82.0,5,390000,0
14050,Mahindra XUV500,Mahindra,XUV500,4,43464,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1200000,2
14051,Hyundai i20,Hyundai,i20,7,80000,Individual,Diesel,Manual,21.9,1396,88.76,5,350000,1
14052,Maruti Vitara,Maruti,Vitara,2,12000,Dealer,Diesel,Automatic,24.3,1248,88.5,5,938000,1
14053,Mini Cooper,Mini,Cooper,9,67000,Dealer,Petrol,Automatic,17.33,1998,189.08,4,1325000,2
