,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,cluster
11960,Audi A4,Audi,A4,6,28000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1775000,2
11961,Honda City,Honda,City,9,57000,Dealer,Petrol,Manual,16.8,1497,116.4,5,415000,3
11962,Maruti Wagon R,Maruti,Wagon R,9,68000,Dealer,Petrol,Manual,21.79,998,67.05,5,265000,3
11963,Mahindra XUV500,Mahindra,XUV500,5,37000,Dealer,Diesel,Manual,16.0,2179,140.0,7,995000,2
11964,Skoda Octavia,Skoda,Octavia,3,66850,Dealer,Diesel,Automatic,19.5,1968,141.0,5,2075000,2
11965,Honda City,Honda,City,7,68900,Dealer,Diesel,Manual,25.1,1498,98.6,5,655000,0
11966,Maruti Swift,Maruti,Swift,9,78231,Dealer,Diesel,Manual,22.9,1248,74.0,5,495000,3
11967,Volkswagen Polo,Volkswagen,Polo,9,91000,Dealer,Diesel,Manual,22.07,1199,73.9,5,385000,3
11968,Maruti Swift Dzire,Maruti,Swift Dzire,3,30000,Individual,Petrol,Manual,21.21,1197,81.8,5,300000,1
11969,Hyundai Grand,Hyundai,Grand,4,33000,Dealer,Petrol,Manual,18.9,1197,81.86,5,435000,3
11970,Honda Amaze,Honda,Amaze,5,53000,Individual,Diesel,Manual,25.8,1498,98.6,5,450000,0
11971,Renault Duster,Renault,Duster,5,62000,Individual,Diesel,Manual,19.87,1461,83.8,5,700000,0
11972,Maruti Vitara,Maruti,Vitara,4,45000,Dealer,Diesel,Manual,24.3,1248,88.5,5,945000,0
11973,Maruti Baleno,Maruti,Baleno,4,20000,Individual,Petrol,Manual,21.4,1197,83.1,5,480000,1
11974,Maruti Eeco,Maruti,Eeco,10,93456,Dealer,Petrol,Manual,15.37,1196,73.0,7,285000,3
11975,Tata Tiago,Tata,Tiago,5,31000,Dealer,Petrol,Manual,23.84,1199,84.0,5,365000,3
11976,Ford Figo,Ford,Figo,9,151000,Individual,Diesel,Manual,20.0,1399,68.0,5,251000,3
11977,Maruti Wagon R,Maruti,Wagon R,9,68000,Dealer,CNG,Manual,26.2,998,58.2,5,315000,0
11978,Ford Aspire,Ford,Aspire,4,70000,Individual,Diesel,Manual,25.83,1498,99.0,5,500000,0
11980,Hyundai Verna,Hyundai,Verna,3,30000,Dealer,Petrol,Manual,17.0,1591,121.3,5,915000,1
11981,Mahindra Scorpio,Mahindra,Scorpio,11,93000,Dealer,Diesel,Manual,10.5,2179,120.0,8,475000,2
11982,Toyota Innova,Toyota,Innova,3,29000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1775000,2
11983,Mahindra Marazzo,Mahindra,Marazzo,3,38000,Individual,Diesel,Manual,17.3,1497,121.0,8,1100000,0
11984,Maruti Celerio,Maruti,Celerio,2,15230,Dealer,Petrol,Manual,21.63,998,67.05,5,475000,1
11985,Maruti Alto,Maruti,Alto,15,121153,Dealer,Petrol,Manual,19.7,796,46.3,5,100000,3
11986,Skoda Rapid,Skoda,Rapid,8,40000,Individual,Diesel,Manual,20.5,1598,103.5,5,500000,0
11987,Maruti Vitara,Maruti,Vitara,5,50000,Dealer,Diesel,Manual,24.3,1248,88.5,5,800000,0
11990,Renault KWID,Renault,KWID,2,8500,Dealer,Petrol,Automatic,24.04,999,67.0,5,425000,1
11991,Maruti Celerio,Maruti,Celerio,6,35000,Dealer,Petrol,Automatic,23.1,998,67.04,5,460000,1
11992,Toyota Fortuner,Toyota,Fortuner,9,75000,Dealer,Diesel,Automatic,12.55,2982,168.7,7,1175000,2
11993,Maruti Ertiga,Maruti,Ertiga,8,74000,Dealer,Diesel,Manual,20.77,1248,88.8,7,730000,0
11994,Maruti Swift,Maruti,Swift,4,19072,Dealer,Petrol,Manual,22.0,1197,81.8,5,499000,1
11995,Hyundai i10,Hyundai,i10,13,90000,Individual,Petrol,Manual,20.36,1197,78.9,5,240000,3
11996,Maruti Ertiga,Maruti,Ertiga,9,48475,Dealer,Diesel,Manual,20.77,1248,88.8,7,675000,0
11997,Ford Ecosport,Ford,Ecosport,8,50000,Dealer,Petrol,Automatic,16.5,1499,110.0,5,535000,1
11998,Hyundai i10,Hyundai,i10,10,82000,Dealer,Petrol,Manual,20.36,1197,78.9,5,375000,3
12000,Hyundai i20,Hyundai,i20,5,34000,Dealer,Diesel,Manual,21.19,1396,88.73,5,725000,0
12001,Maruti Ertiga,Maruti,Ertiga,7,55392,Dealer,CNG,Manual,22.8,1373,80.9,7,650000,0
12002,Maruti Celerio,Maruti,Celerio,5,30000,Individual,Petrol,Automatic,23.1,998,67.04,5,500000,1
12003,Hyundai i10,Hyundai,i10,12,50000,Individual,Petrol,Manual,20.36,1197,78.9,5,200000,3
12004,Mahindra XUV500,Mahindra,XUV500,5,38988,Dealer,Diesel,Manual,16.0,2179,140.0,7,1199000,2
12005,Ford Ecosport,Ford,Ecosport,4,36600,Individual,Diesel,Manual,22.77,1498,98.59,5,750000,0
12006,Honda Amaze,Honda,Amaze,3,43772,Dealer,Diesel,Manual,25.8,1498,98.6,5,860000,0
12007,Maruti Baleno,Maruti,Baleno,5,55368,Dealer,Diesel,Manual,27.39,1248,74.0,5,690000,0
12008,Volkswagen Polo,Volkswagen,Polo,8,35000,Individual,Diesel,Manual,19.7,1598,103.6,5,380000,0
12009,Hyundai Grand,Hyundai,Grand,6,50000,Individual,Diesel,Manual,24.0,1120,70.0,5,345000,0
12010,Maruti Wagon R,Maruti,Wagon R,8,57000,Dealer,Petrol,Manual,21.79,998,67.05,5,235000,3
12011,Mahindra KUV,Mahindra,KUV,4,30000,Individual,Petrol,Manual,18.15,1198,82.0,5,400000,1
12012,Maruti Ertiga,Maruti,Ertiga,8,74840,Dealer,Diesel,Manual,20.77,1248,88.8,7,630000,0
12013,Maruti Vitara,Maruti,Vitara,5,120000,Individual,Diesel,Manual,24.3,1248,88.5,5,664000,0
12014,Honda WR-V,Honda,WR-V,4,15200,Dealer,Petrol,Manual,17.5,1199,88.7,5,781000,1
12015,Maruti Swift,Maruti,Swift,6,70000,Individual,Petrol,Manual,20.4,1197,81.8,5,428000,3
12016,Maruti Swift,Maruti,Swift,6,82000,Dealer,Diesel,Manual,28.4,1248,74.0,5,555000,0
12017,Maruti Celerio,Maruti,Celerio,4,15996,Dealer,Petrol,Automatic,23.1,998,67.04,5,450000,1
12018,Hyundai i20,Hyundai,i20,2,25000,Individual,Petrol,Manual,18.6,1197,81.86,5,770000,1
12019,Maruti Wagon R,Maruti,Wagon R,17,48500,Dealer,Petrol,Manual,18.9,998,67.1,5,110000,3
12020,Toyota Innova,Toyota,Innova,4,44000,Individual,Diesel,Manual,13.68,2393,147.8,7,2100000,2
12021,Volkswagen Vento,Volkswagen,Vento,6,44300,Dealer,Petrol,Automatic,16.93,1197,103.2,5,625000,1
12022,Maruti Swift Dzire,Maruti,Swift Dzire,6,28375,Dealer,Diesel,Manual,26.59,1248,74.0,5,475000,0
12023,Maruti Swift Dzire,Maruti,Swift Dzire,9,29548,Dealer,Petrol,Manual,17.5,1298,85.8,5,330000,3
12024,Renault KWID,Renault,KWID,2,15000,Individual,Petrol,Manual,23.01,999,67.0,5,400000,1
12025,Maruti Wagon R,Maruti,Wagon R,5,39000,Individual,Petrol,Automatic,20.51,998,67.0,5,395000,1
12026,BMW 5,BMW,5,6,52000,Dealer,Diesel,Automatic,18.12,1995,190.0,5,1850000,2
12027,Maruti Vitara,Maruti,Vitara,5,40000,Individual,Diesel,Manual,24.3,1248,88.5,5,680000,0
12028,Skoda Superb,Skoda,Superb,11,72000,Dealer,Petrol,Automatic,9.3,2771,193.1,5,385000,2
12029,Hyundai i10,Hyundai,i10,5,59265,Dealer,Petrol,Manual,19.81,1086,68.05,5,350000,3
12030,Maruti Wagon R,Maruti,Wagon R,13,44000,Dealer,Petrol,Manual,18.9,1061,67.0,5,165000,3
12031,Maruti Swift Dzire,Maruti,Swift Dzire,5,40000,Dealer,Diesel,Manual,19.3,1248,73.9,5,675000,0
12032,Maruti Swift,Maruti,Swift,5,70000,Dealer,Petrol,Manual,22.0,1197,81.8,5,525000,1
12033,Maruti Swift,Maruti,Swift,4,58000,Dealer,Diesel,Manual,25.2,1248,74.0,5,625000,0
12034,Hyundai i20,Hyundai,i20,4,9653,Dealer,Petrol,Manual,18.6,1197,81.83,5,560000,1
12035,Maruti Alto,Maruti,Alto,5,31000,Dealer,CNG,Manual,32.26,998,58.2,4,325000,0
12036,Hyundai i20,Hyundai,i20,10,30680,Dealer,Diesel,Manual,23.0,1396,90.0,5,318000,3
12037,Maruti Celerio,Maruti,Celerio,3,20067,Trustmark Dealer,Petrol,Manual,21.63,998,67.04,5,410000,1
12038,Maruti Swift,Maruti,Swift,6,82250,Dealer,Diesel,Manual,28.4,1248,74.0,5,525000,0
12039,Hyundai Grand,Hyundai,Grand,6,49000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,490000,1
12040,Maruti Swift Dzire,Maruti,Swift Dzire,4,58000,Dealer,Petrol,Manual,20.85,1197,83.14,5,725000,1
12042,Toyota Innova,Toyota,Innova,2,19000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1900000,2
12043,Hyundai Grand,Hyundai,Grand,4,48000,Dealer,Petrol,Manual,18.9,1197,81.86,5,550000,1
12044,Maruti Swift Dzire,Maruti,Swift Dzire,4,28221,Dealer,Petrol,Manual,22.0,1197,81.8,5,680000,1
12045,Hyundai i20,Hyundai,i20,9,84000,Dealer,Diesel,Manual,23.0,1396,90.0,5,360000,3
12046,Honda Amaze,Honda,Amaze,2,20000,Dealer,Petrol,Manual,19.5,1199,88.76,5,825000,1
12047,Hyundai i10,Hyundai,i10,12,81000,Dealer,Petrol,Manual,19.81,1086,68.05,5,190000,3
12048,Maruti Swift Dzire,Maruti,Swift Dzire,11,70000,Individual,Diesel,Manual,19.3,1248,73.9,5,325000,3
12049,Maruti Alto,Maruti,Alto,8,13000,Dealer,Petrol,Manual,20.92,998,67.1,5,215000,3
12050,Honda City,Honda,City,6,80000,Individual,Diesel,Manual,26.0,1498,98.6,5,760000,0
12051,Hyundai i10,Hyundai,i10,9,47000,Dealer,Petrol,Automatic,19.2,1197,80.0,5,395000,3
12052,Skoda Octavia,Skoda,Octavia,7,106380,Individual,Diesel,Manual,20.6,1968,141.0,5,750000,0
12053,Maruti Baleno,Maruti,Baleno,5,23000,Dealer,Petrol,Automatic,21.4,1197,83.1,5,650000,1
12054,Ford Figo,Ford,Figo,5,55000,Dealer,Diesel,Manual,25.83,1498,99.0,5,575000,0
12055,Maruti Alto,Maruti,Alto,6,52000,Dealer,Petrol,Manual,22.74,796,47.3,5,320000,3
12056,Hyundai Verna,Hyundai,Verna,3,35512,Dealer,Diesel,Manual,22.32,1582,126.3,5,885000,0
12057,Honda City,Honda,City,5,49000,Dealer,Petrol,Manual,17.8,1497,117.3,5,645000,1
12058,Maruti Eeco,Maruti,Eeco,10,58000,Dealer,CNG,Manual,20.88,1196,61.7,5,295000,0
12059,Maruti Celerio,Maruti,Celerio,4,60000,Dealer,Petrol,Automatic,23.1,998,67.04,5,530000,1
12060,Maruti Baleno,Maruti,Baleno,2,30000,Individual,Petrol,Manual,21.4,1197,83.1,5,675000,1
12061,Toyota Innova,Toyota,Innova,12,126950,Dealer,Diesel,Manual,12.8,2494,102.0,7,775000,2
12062,Skoda Octavia,Skoda,Octavia,7,40000,Dealer,Diesel,Automatic,19.3,1968,141.0,5,915000,2
12063,Maruti Vitara,Maruti,Vitara,3,20900,Dealer,Diesel,Automatic,24.3,1248,88.5,5,995000,1
12064,Hyundai i20,Hyundai,i20,4,54000,Dealer,Petrol,Manual,18.6,1197,81.83,5,730000,1
12065,Volkswagen Polo,Volkswagen,Polo,9,65000,Dealer,Diesel,Manual,22.07,1199,73.9,5,365000,3
12066,Maruti Baleno,Maruti,Baleno,3,18000,Dealer,Petrol,Automatic,21.4,1197,83.1,5,760000,1
12068,Maruti Vitara,Maruti,Vitara,3,60000,Individual,Diesel,Automatic,24.3,1248,88.5,5,1050000,0
12069,Maruti Swift Dzire,Maruti,Swift Dzire,7,76000,Dealer,Diesel,Manual,23.4,1248,74.0,5,540000,0
12070,Renault KWID,Renault,KWID,3,35000,Dealer,Petrol,Automatic,24.04,999,67.0,5,375000,1
12071,Hyundai Grand,Hyundai,Grand,6,52627,Dealer,Diesel,Manual,24.0,1120,70.0,5,370000,0
12072,Maruti Alto,Maruti,Alto,4,100000,Individual,Petrol,Manual,24.7,796,47.3,5,310000,3
12073,Tata Nexon,Tata,Nexon,2,24000,Dealer,Diesel,Manual,21.5,1497,108.5,5,900000,1
12074,Maruti Celerio,Maruti,Celerio,6,51118,Dealer,Petrol,Automatic,23.1,998,67.04,5,450000,1
12075,Maruti Ertiga,Maruti,Ertiga,9,67000,Dealer,Diesel,Manual,20.77,1248,88.76,7,585000,0
12076,Ford Freestyle,Ford,Freestyle,3,25000,Individual,Petrol,Manual,19.0,1194,94.68,5,650000,1
12077,Datsun RediGO,Datsun,RediGO,5,38400,Dealer,Petrol,Manual,22.7,799,53.64,5,295000,3
12078,Hyundai i10,Hyundai,i10,10,55845,Dealer,Petrol,Manual,20.36,1197,78.9,5,350000,3
12079,Hyundai Verna,Hyundai,Verna,10,65000,Dealer,Diesel,Manual,22.32,1582,126.32,5,445000,3
12080,Honda City,Honda,City,9,36905,Dealer,Petrol,Manual,17.0,1497,118.0,5,585000,3
12081,Datsun RediGO,Datsun,RediGO,5,30000,Individual,Petrol,Manual,22.7,799,53.64,5,170000,1
12083,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,7,35000,Dealer,Petrol,Automatic,13.0,2987,210.0,5,2575000,2
12084,Maruti Ertiga,Maruti,Ertiga,4,80000,Individual,Diesel,Manual,24.52,1248,88.5,7,725000,0
12085,Honda Amaze,Honda,Amaze,3,11297,Dealer,Diesel,Manual,24.7,1498,98.63,5,720000,0
12086,Honda Amaze,Honda,Amaze,5,70000,Individual,Petrol,Manual,18.0,1198,86.7,5,550000,1
12087,Maruti Baleno,Maruti,Baleno,4,25565,Individual,Petrol,Manual,21.4,1197,83.1,5,610000,1
12089,Hyundai Verna,Hyundai,Verna,5,23000,Dealer,Petrol,Manual,17.01,1591,121.3,5,625000,1
12090,Ford Figo,Ford,Figo,6,110000,Individual,Diesel,Manual,20.0,1399,68.05,5,380000,0
12091,Skoda Rapid,Skoda,Rapid,9,155000,Dealer,Diesel,Manual,21.14,1498,103.52,5,340000,3
12092,Maruti Swift Dzire,Maruti,Swift Dzire,9,100000,Individual,Petrol,Manual,19.1,1197,85.8,5,300000,3
12093,Mahindra XUV500,Mahindra,XUV500,9,73615,Dealer,Diesel,Manual,15.1,2179,140.0,7,625000,2
12096,Maruti Celerio,Maruti,Celerio,5,22169,Dealer,Petrol,Automatic,23.1,998,67.04,5,490000,1
12097,Hyundai Verna,Hyundai,Verna,7,40000,Individual,Diesel,Manual,22.32,1582,126.3,5,525000,0
12098,Hyundai Verna,Hyundai,Verna,9,42981,Dealer,Diesel,Automatic,22.32,1582,126.32,5,495000,3
12099,Tata Hexa,Tata,Hexa,3,36000,Individual,Diesel,Manual,17.6,2179,153.86,7,1600000,2
12100,Ford Aspire,Ford,Aspire,2,40000,Individual,Diesel,Manual,26.1,1498,99.23,5,650000,0
12101,Maruti Wagon R,Maruti,Wagon R,4,70000,Individual,Petrol,Automatic,20.51,998,67.0,5,400000,1
12102,Maruti Swift,Maruti,Swift,8,90000,Individual,Diesel,Manual,22.9,1248,74.0,5,430000,0
12103,Hyundai i20,Hyundai,i20,6,120000,Individual,Diesel,Manual,22.54,1396,88.73,5,650000,0
12104,Honda Jazz,Honda,Jazz,6,70100,Dealer,Diesel,Manual,27.3,1498,98.6,5,595000,0
12106,Maruti Ertiga,Maruti,Ertiga,6,40000,Dealer,Petrol,Manual,19.34,1462,103.0,7,675000,0
12107,Maruti Ciaz,Maruti,Ciaz,5,52000,Dealer,Petrol,Manual,20.73,1373,91.1,5,650000,1
12108,Ford Ecosport,Ford,Ecosport,5,82706,Dealer,Diesel,Manual,22.77,1498,98.59,5,875000,0
12109,Maruti Swift,Maruti,Swift,4,83000,Individual,Diesel,Manual,25.2,1248,74.0,5,630000,0
12110,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,9,48900,Dealer,Diesel,Automatic,14.84,2143,170.0,5,1395000,2
12111,Mahindra XUV500,Mahindra,XUV500,3,20306,Dealer,Diesel,Automatic,15.1,2179,152.87,7,1899000,2
12112,Hyundai i10,Hyundai,i10,9,43940,Individual,Petrol,Manual,19.81,1086,68.05,5,245000,3
12113,Hyundai Grand,Hyundai,Grand,4,140000,Individual,Petrol,Manual,18.9,1197,81.86,5,380000,3
12114,Jeep Compass,Jeep,Compass,2,30000,Individual,Petrol,Automatic,16.0,1368,160.0,5,1600000,1
12115,Renault Duster,Renault,Duster,6,93292,Dealer,Diesel,Manual,19.64,1461,108.45,5,690000,0
12116,Hyundai i10,Hyundai,i10,11,60000,Dealer,Petrol,Automatic,16.95,1197,78.9,5,375000,3
12117,BMW 5,BMW,5,6,65000,Dealer,Diesel,Automatic,14.69,2993,258.0,5,2600000,2
12118,Maruti Ertiga,Maruti,Ertiga,7,77000,Dealer,Diesel,Manual,20.77,1248,88.76,7,640000,0
12119,Maruti Ignis,Maruti,Ignis,4,35000,Dealer,Petrol,Manual,20.89,1197,81.8,5,575000,1
12120,Renault Duster,Renault,Duster,9,68000,Dealer,Diesel,Manual,19.01,1461,108.45,5,375000,3
12121,Honda City,Honda,City,3,40000,Dealer,Petrol,Manual,17.4,1497,117.6,5,850000,1
12122,Maruti Swift Dzire,Maruti,Swift Dzire,5,80000,Dealer,Petrol,Manual,20.85,1197,83.14,5,450000,3
12123,Maruti Swift Dzire,Maruti,Swift Dzire,4,8000,Dealer,Petrol,Manual,22.0,1197,81.8,5,645000,1
12124,Maruti Ciaz,Maruti,Ciaz,4,26000,Dealer,Petrol,Manual,20.73,1373,91.1,5,775000,1
12125,Maruti Baleno,Maruti,Baleno,5,42700,Dealer,Petrol,Manual,21.4,1197,83.1,5,610000,1
12126,Land Rover Rover,Land Rover,Rover,7,52000,Dealer,Diesel,Automatic,12.7,2179,187.7,5,2400000,2
12127,Honda Jazz,Honda,Jazz,5,30000,Individual,Petrol,Manual,18.7,1199,88.7,5,600000,1
12128,Maruti Ertiga,Maruti,Ertiga,6,72000,Individual,Diesel,Manual,20.77,1248,88.8,7,786000,0
12129,Volkswagen Polo,Volkswagen,Polo,6,70000,Individual,Diesel,Manual,20.14,1498,88.8,5,425000,0
12130,Mahindra Bolero,Mahindra,Bolero,2,37000,Dealer,Diesel,Manual,16.5,1493,70.0,7,950000,0
12132,Mahindra XUV500,Mahindra,XUV500,5,99110,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1180000,2
12133,Ford Aspire,Ford,Aspire,5,53500,Individual,Diesel,Manual,25.83,1498,99.0,5,575000,0
12135,Hyundai i10,Hyundai,i10,8,94952,Dealer,Petrol,Manual,20.36,1197,78.9,5,395000,3
12137,Maruti Wagon R,Maruti,Wagon R,8,30000,Individual,Petrol,Manual,18.9,998,67.1,5,285000,3
12138,Maruti Wagon R,Maruti,Wagon R,10,20000,Individual,Petrol,Manual,18.9,998,67.1,5,250000,3
12139,Mahindra Marazzo,Mahindra,Marazzo,3,100000,Individual,Diesel,Manual,17.3,1497,121.0,8,680000,0
12140,Ford Ecosport,Ford,Ecosport,8,64000,Dealer,Diesel,Manual,22.7,1498,89.84,5,525000,0
12141,Ford Ecosport,Ford,Ecosport,5,35000,Dealer,Petrol,Manual,15.85,1499,110.4,5,670000,1
12142,Volkswagen Polo,Volkswagen,Polo,3,9339,Dealer,Petrol,Manual,18.78,999,75.0,5,750000,1
12144,Honda Amaze,Honda,Amaze,7,57258,Dealer,Diesel,Manual,25.8,1498,98.6,5,375000,0
12145,Hyundai Grand,Hyundai,Grand,6,39048,Dealer,Petrol,Manual,18.9,1197,82.0,5,530000,1
12146,Maruti Vitara,Maruti,Vitara,3,22000,Individual,Diesel,Manual,24.3,1248,88.5,5,890000,0
12147,Audi A4,Audi,A4,7,98300,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1350000,2
12148,Maruti Ertiga,Maruti,Ertiga,3,11128,Dealer,CNG,Manual,17.5,1373,80.46,7,875000,0
12149,Maruti Alto,Maruti,Alto,4,46871,Dealer,Petrol,Manual,24.7,796,47.3,5,279000,3
12150,Maruti Swift Dzire,Maruti,Swift Dzire,6,60000,Individual,Diesel,Manual,26.59,1248,74.0,5,615000,0
12151,Toyota Innova,Toyota,Innova,5,100000,Dealer,Diesel,Manual,13.68,2393,147.8,8,1495000,2
12152,Maruti Swift Dzire,Maruti,Swift Dzire,4,50000,Individual,Diesel,Manual,28.4,1248,74.02,5,600000,0
12153,Honda CR-V,Honda,CR-V,4,55000,Dealer,Petrol,Automatic,11.1,2354,158.8,5,1750000,2
12154,Maruti Swift Dzire,Maruti,Swift Dzire,9,110000,Individual,Diesel,Manual,19.3,1248,73.9,5,325000,3
12155,Maruti Ertiga,Maruti,Ertiga,4,51234,Dealer,Diesel,Manual,24.52,1248,88.5,7,881000,0
12156,Jaguar XF,Jaguar,XF,6,90000,Individual,Diesel,Automatic,16.36,2179,187.7,5,2500000,2
12157,Maruti S-Presso,Maruti,S-Presso,0,5000,Individual,Petrol,Manual,21.7,998,67.0,5,500000,1
12158,Renault Duster,Renault,Duster,8,120000,Individual,Diesel,Manual,19.01,1461,108.45,5,350000,3
12159,Maruti Wagon R,Maruti,Wagon R,6,55000,Dealer,CNG,Manual,26.2,998,58.2,5,295000,0
12160,Maruti Eeco,Maruti,Eeco,6,50000,Individual,Petrol,Manual,15.37,1196,73.0,5,335000,3
12161,Honda City,Honda,City,12,80000,Individual,Petrol,Automatic,16.8,1497,118.0,5,281000,3
12162,Toyota Innova,Toyota,Innova,4,60000,Individual,Diesel,Automatic,11.36,2755,171.5,7,1800000,2
12163,Mahindra Scorpio,Mahindra,Scorpio,9,69934,Dealer,Diesel,Manual,15.4,2179,120.0,8,478000,2
12164,Honda WR-V,Honda,WR-V,4,15000,Individual,Petrol,Manual,17.5,1199,88.7,5,650000,1
12165,Tata Safari,Tata,Safari,9,90000,Individual,Diesel,Manual,11.57,2179,138.1,7,330000,2
12166,Maruti Swift Dzire,Maruti,Swift Dzire,11,156000,Individual,Diesel,Manual,19.3,1248,73.9,5,360000,3
12167,Honda Amaze,Honda,Amaze,3,25000,Individual,Petrol,Manual,17.8,1198,86.7,5,650000,1
12168,Maruti Ertiga,Maruti,Ertiga,2,15000,Dealer,Petrol,Manual,19.01,1462,103.26,7,1045000,1
12169,Maruti Wagon R,Maruti,Wagon R,6,35000,Individual,Petrol,Manual,20.51,998,67.06,5,295000,3
12170,Maruti Swift Dzire,Maruti,Swift Dzire,8,70000,Individual,Diesel,Manual,23.4,1248,74.0,5,300000,0
12171,Maruti Swift,Maruti,Swift,5,51000,Individual,Petrol,Manual,20.4,1197,81.8,5,525000,1
12172,Hyundai Grand,Hyundai,Grand,4,60000,Individual,Petrol,Manual,18.9,1197,82.0,5,380000,3
12173,Maruti Swift Dzire,Maruti,Swift Dzire,5,50125,Dealer,Petrol,Manual,19.0,1197,85.8,5,640000,1
12174,Hyundai i20,Hyundai,i20,9,90000,Individual,Diesel,Manual,23.0,1396,90.0,5,500000,0
12175,Maruti Eeco,Maruti,Eeco,2,30000,Individual,Petrol,Manual,15.37,1196,73.0,5,345000,1
12176,Maruti Ertiga,Maruti,Ertiga,4,49000,Dealer,CNG,Manual,17.5,1373,80.46,7,775000,0
12177,Maruti Ignis,Maruti,Ignis,4,24000,Dealer,Petrol,Automatic,20.89,1197,81.8,5,545000,1
12178,Skoda Rapid,Skoda,Rapid,3,39000,Dealer,Diesel,Manual,21.14,1498,103.52,5,835000,0
12179,Honda City,Honda,City,10,71000,Dealer,Petrol,Manual,16.8,1497,116.4,5,325000,3
12180,Maruti Swift,Maruti,Swift,3,19000,Dealer,Petrol,Automatic,22.0,1197,81.8,5,695000,1
12181,Honda City,Honda,City,5,58000,Dealer,Petrol,Manual,17.4,1497,117.3,5,700000,1
12182,Maruti Swift Dzire,Maruti,Swift Dzire,2,20000,Individual,Petrol,Manual,21.21,1197,81.8,5,632000,1
12183,Skoda Superb,Skoda,Superb,8,63500,Dealer,Diesel,Automatic,17.2,1968,138.1,5,731000,2
12184,Tata Hexa,Tata,Hexa,4,30000,Individual,Diesel,Manual,17.6,2179,153.86,7,1250000,2
12185,Tata Hexa,Tata,Hexa,3,47000,Dealer,Diesel,Automatic,17.6,2179,153.86,7,1200000,2
12186,Hyundai Grand,Hyundai,Grand,7,60000,Individual,Petrol,Manual,18.9,1197,82.0,5,396000,3
12187,Hyundai Grand,Hyundai,Grand,7,165000,Individual,Diesel,Manual,24.0,1120,70.0,5,416000,0
12188,Maruti Swift Dzire,Maruti,Swift Dzire,9,77775,Individual,Diesel,Manual,19.3,1248,73.9,5,450000,3
12189,Maruti Baleno,Maruti,Baleno,4,60000,Individual,Diesel,Manual,27.39,1248,74.0,5,700000,0
12190,Hyundai Creta,Hyundai,Creta,4,17550,Dealer,Diesel,Manual,19.67,1582,126.2,5,1335000,1
12191,Audi A6,Audi,A6,7,76000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,2150000,2
12192,BMW X3,BMW,X3,7,66000,Dealer,Diesel,Automatic,18.56,1995,190.0,5,2150000,2
12193,Skoda Superb,Skoda,Superb,5,59000,Dealer,Petrol,Automatic,14.67,1798,177.46,5,1850000,2
12194,Maruti Ciaz,Maruti,Ciaz,5,47000,Dealer,Diesel,Manual,28.09,1248,88.5,5,725000,0
12195,Toyota Fortuner,Toyota,Fortuner,6,110000,Individual,Diesel,Automatic,12.55,2982,168.5,7,2200000,2
12196,Honda City,Honda,City,6,40000,Individual,Petrol,Manual,17.4,1497,117.3,5,800000,1
12197,Maruti Celerio,Maruti,Celerio,5,60000,Individual,Petrol,Automatic,23.1,998,67.04,5,470000,1
12198,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,10,80000,Dealer,Diesel,Automatic,19.71,2143,201.15,5,1090000,2
12199,Hyundai i20,Hyundai,i20,3,9300,Dealer,Petrol,Manual,18.6,1197,81.83,5,675000,1
12200,Toyota Innova,Toyota,Innova,4,29244,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1765000,2
12201,Maruti Alto,Maruti,Alto,6,75000,Dealer,Petrol,Manual,23.95,998,67.05,5,265000,3
12202,Ford Freestyle,Ford,Freestyle,3,29303,Dealer,Diesel,Manual,23.8,1499,98.97,5,665000,1
12203,Maruti Alto,Maruti,Alto,3,50000,Individual,Petrol,Manual,23.95,998,67.05,5,390000,0
12204,Mahindra XUV500,Mahindra,XUV500,6,89000,Dealer,Diesel,Manual,15.1,2179,140.0,7,1235000,2
12205,Skoda Octavia,Skoda,Octavia,7,99220,Dealer,Diesel,Automatic,19.3,1968,141.0,5,970000,2
12206,Hyundai Verna,Hyundai,Verna,9,177000,Individual,Diesel,Manual,22.32,1582,126.32,5,350000,0
12207,Maruti Wagon R,Maruti,Wagon R,5,44000,Dealer,CNG,Manual,26.6,998,58.16,5,375000,0
12208,Honda Amaze,Honda,Amaze,3,10000,Dealer,Petrol,Automatic,19.0,1199,88.76,5,755000,1
12209,Maruti Baleno,Maruti,Baleno,4,26000,Dealer,Petrol,Manual,21.01,1197,81.8,5,749000,1
12210,Maruti Alto,Maruti,Alto,5,35000,Individual,Petrol,Manual,23.95,998,67.05,5,280000,3
12211,Hyundai Grand,Hyundai,Grand,6,38000,Dealer,Petrol,Manual,18.9,1197,82.0,5,459000,3
